借款标题,投资记录ID,用户ID,还款金额（单位元，保留两位小数）,利息
消费贷A007377108,100596483,7320355,50.55,0.7
消费贷A007378284,100673606,7320355,50.55,0.7
消费贷A007378696,100701928,7320355,50.55,0.7
消费贷A005521386,73770190,8100244,78.74,2.88
消费贷A005538260,74142701,7272778,8.76,0.06
消费贷A005433154,72967997,7138230,16.47,0.22
消费贷A005464413,73239389,11171481,364.04,7.97
消费贷A007359005,99734232,5275644,17.01,0.12
消费贷A007359520,99755347,5275644,17.01,0.12
消费贷A007362673,99889358,5275644,33.86,0.37
消费贷A007367423,100099677,5275644,17.01,0.12
消费贷A007373928,100425467,5275644,67.15,1.17
消费贷A007374974,100472866,5275644,16.99,0.12
消费贷A007378613,100697481,5275644,67.15,1.17
消费贷A007381195,100822259,5275644,16.99,0.12
消费贷A005431253,72946552,4577034,46.33,0.66
消费贷A007347493,99254370,4741040,87.62,0.69
消费贷A007348957,99296048,4741040,37.24,0.29
消费贷A005232507,72400732,2539260,227.73,6.57
消费贷A005419788,72849587,2539260,92.90,0.88
消费贷A005428237,72912631,2539260,46.54,0.44
消费贷A007349137,99303248,2539260,15.92,0.12
消费贷A004344816,71191290,3609367,338.69,6.5
消费贷A004344855,71191291,3609367,51.16,0.96
消费贷A005528016,73865468,5108918,319.46,11.78
消费贷A005533361,73952716,4106955,39.98,1.44
消费贷A007381377,100830473,12013273,102.78,2.69
消费贷A007342571,99095452,4281031,87.04,0.68
消费贷A007368352,100156323,7481567,256.43,6.75
消费贷A007377398,100617146,7481567,22.62,0.16
消费贷A005453806,73160320,1394224,27.45,0.47
消费贷A005012909,72065608,68233,465.35,4.57
消费贷A005416542,72825287,2977964,255.86,2.45
消费贷A007368694,100165588,11486447,34.38,0.62
消费贷A007370427,100248965,11486447,35.13,0.64
消费贷A007370617,100260968,11486447,35.20,0.64
消费贷A007372041,100320664,11486447,35.13,0.64
消费贷A005538216,74142361,11588074,171.09,1.35
消费贷A005506226,73625994,11511128,27.18,0.84
消费贷A007372730,100361636,1384484,35.46,0.64
消费贷A007335096,98863710,11836175,261.82,4.14
消费贷A005501863,73578907,2306572,54.29,1.72
消费贷A005433484,72971298,893985,31.67,1.19
消费贷A007372187,100330135,11986605,84.84,0.6
消费贷A007381797,100851738,4689478,102.39,1.44
消费贷A005431698,72951507,3229490,22.81,0.31
消费贷A007372033,100320765,3229490,66.06,1.22
消费贷A007372045,100320772,3229490,145.70,2.73
消费贷A005414712,72811403,11098816,5.25,0.04
消费贷A007348763,99292283,332615,13.41,0.1
消费贷A005509810,73669551,6723994,179.05,7.43
消费贷A005509810,73669553,6723994,35.88,1.44
消费贷A005442918,73067107,11126744,387.66,8.5
消费贷A005446666,73103578,3686806,227.61,3.98
消费贷A005413623,72806667,3632559,71.92,1.7
消费贷A005404926,72729682,2619845,18.99,0.44
消费贷A005432336,72958270,7725,9.36,0.12
消费贷A004559598,71484731,10407835,18.41,0.42
消费贷A005407859,72748346,3108487,25.69,0.71
消费贷A007356831,99645177,7199269,17.01,0.12
消费贷A007359429,99752744,7199269,17.01,0.12
消费贷A005401359,72711682,685433,218.38,5.24
消费贷A005406689,72737747,7418855,22.98,0.63
消费贷A007382325,100882673,11789749,67.26,0.7
消费贷A004615059,71541555,7066347,91.62,2.19
消费贷A007343263,99112927,11290551,87.74,0.69
消费贷A005448943,73122377,11258042,35.76,1.38
消费贷A005545980,74382497,11185907,8.76,0.06
消费贷A005406680,72737714,9810565,29.05,0.4
消费贷A005409080,72755814,9810565,91.13,2.61
消费贷A007372691,100355991,9810565,128.55,3.85
消费贷A007377110,100593116,9810565,89.10,3.33
消费贷A005061309,72131259,1728430,91.78,2.24
消费贷A005430197,72934426,5602340,11.22,0.15
消费贷A005433828,72974088,154147,13.85,0.19
消费贷A005535481,74122207,154147,8.76,0.06
消费贷A005540427,74207436,154147,12.36,0.15
消费贷A005541403,74220075,154147,40.73,1.32
消费贷A005541403,74220079,154147,40.73,1.32
消费贷A005541403,74220131,154147,40.73,1.32
消费贷A005494129,73514513,11311440,190.50,9.24
消费贷A004701535,71653605,8490321,44.62,1.05
消费贷A007371134,100275402,412223,50.92,0.72
消费贷A004123621,70868210,4150152,393.67,7.55
消费贷A005425773,72892790,10002855,224.51,7.57
消费贷A005433849,72974272,7025644,9.36,0.12
消费贷A005522321,73778911,11588906,52.80,3.12
消费贷A005419853,72849917,1015616,4.86,0.04
消费贷A005425971,72894235,8110640,111.16,1.06
消费贷A005426185,72897635,3880346,108.13,1.03
消费贷A005510814,73679572,3880346,69.33,2.21
消费贷A007335558,98879846,3880346,48.95,0.76
消费贷A005416011,72820609,11103276,30.02,0.97
消费贷A007305355,98161137,7194302,86.75,1.36
消费贷A005269429,72467642,10853249,229.98,6.63
消费贷A005509932,73671559,6938,46.52,1.47
消费贷A005299522,72505917,2578901,227.73,6.57
消费贷A005433495,72971394,2578901,92.49,1.32
消费贷A005459349,73203117,2578901,79.91,1.73
消费贷A005430363,72935612,7878795,51.01,0.72
消费贷A005522286,73778399,7878795,144.92,8.72
消费贷A005437220,73010325,11207985,392.52,5.64
消费贷A007375528,100502456,11603069,535.07,12.08
消费贷A005407655,72746371,8280340,30.54,0.85
消费贷A005427826,72908246,9843982,46.54,0.44
消费贷A005466173,73251515,9843982,181.60,3.97
消费贷A005490721,73466459,9843982,225.99,5.94
消费贷A005434918,72985240,8006223,188.34,2.7
消费贷A007348867,99293797,1830744,17.46,0.13
消费贷A007352164,99393790,1830744,8.76,0.06
消费贷A005412580,72793916,3958731,102.96,0.98
消费贷A005416988,72830771,3958731,275.92,9.3
消费贷A005435654,72993883,542164,9.36,0.12
消费贷A005496001,73527164,542164,221.16,10.74
消费贷A005506215,73625637,542164,27.18,0.84
消费贷A005511466,73685226,542164,27.18,0.84
消费贷A005518579,73756286,542164,27.18,0.84
消费贷A005522390,73779779,542164,31.55,1.12
消费贷A005423615,72876395,1676592,4.77,0.04
消费贷A005512164,73696157,1676592,54.29,1.72
消费贷A007371662,100300385,1676592,34.38,0.62
消费贷A005429826,72929816,11085306,28.88,0.94
消费贷A007369964,100227011,11691720,42.80,0.94
消费贷A007377566,100625605,11691720,427.62,9.64
消费贷A005521436,73772177,11585682,6.05,0.04
消费贷A005528000,73860556,1790458,372.93,13.76
消费贷A005472504,73310641,8128422,364.94,8
消费贷A004742830,71717920,4408037,122.52,3
消费贷A005412836,72800222,4408037,39.95,0.38
消费贷A005412546,72793965,2999148,49.04,1.15
消费贷A005412547,72793967,2999148,38.12,0.36
消费贷A007382395,100884914,11861050,418.14,8.9
消费贷A004233388,71023666,9445461,13.91,0.25
消费贷A007376391,100557288,1401238,67.15,1.17
消费贷A007378090,100662636,1401238,42.80,0.94
消费贷A007378570,100693588,1401238,16.99,0.12
消费贷A007380791,100806002,1401238,67.15,1.17
消费贷A005431099,72945386,3547232,9.36,0.12
消费贷A007370599,100254866,3547232,50.55,0.7
消费贷A007371267,100282718,3547232,50.55,0.7
消费贷A007372363,100338680,3547232,50.55,0.7
消费贷A007373729,100410298,3547232,67.15,1.17
消费贷A007376172,100543298,3547232,67.15,1.17
消费贷A007376900,100581618,3547232,16.99,0.12
消费贷A005487777,73448566,7221757,476.03,9.93
消费贷A004423224,71302474,9242387,277.06,5.31
消费贷A005412436,72792905,5220451,81.38,0.77
消费贷A005445502,73093688,73484,178.52,3.12
消费贷A005458394,73194634,1117567,18.25,0.38
消费贷A005234604,72431883,5239282,18.41,0.42
消费贷A005413560,72806191,63479,92.90,0.88
消费贷A005413560,72806209,63479,139.30,1.33
消费贷A007357461,99673402,5779235,17.01,0.12
消费贷A007368124,100145043,5779235,34.38,0.62
消费贷A007368783,100174432,5779235,50.55,0.7
消费贷A007370496,100252765,5779235,33.83,0.35
消费贷A007371698,100301615,5779235,50.55,0.7
消费贷A007372759,100363028,5779235,50.55,0.7
消费贷A007374610,100453853,5779235,33.83,0.35
消费贷A007378132,100660552,5779235,67.15,1.17
消费贷A007379240,100730875,5779235,16.99,0.12
消费贷A004530450,71422736,6015241,65.69,1.55
消费贷A007379054,100721514,12062678,16.99,0.12
消费贷A007380282,100784413,12062678,84.84,0.6
消费贷A007369753,100217818,9206619,50.55,0.7
消费贷A007371904,100314286,9206619,16.99,0.12
消费贷A007371904,100314309,9206619,18.36,0.12
消费贷A007381280,100827713,9206619,17.15,0.12
消费贷A007381932,100855923,9206619,16.99,0.12
消费贷A007378522,100689141,47185,45.87,1
消费贷A007371585,100298358,2951885,169.66,1.2
消费贷A005516627,73738112,7960986,40.16,1.26
消费贷A005543579,74257743,7960986,73.09,3
消费贷A007355752,99594648,7960986,19.68,0.14
消费贷A007361635,99838704,7960986,17.01,0.12
消费贷A005410664,72771574,2567445,23.59,0.66
消费贷A005343493,72577003,10964554,22.87,0.63
消费贷A005436552,73001306,11172620,315.77,12.19
消费贷A005437113,73009303,11172620,9.36,0.12
消费贷A005446478,73102154,11172620,13.78,0.23
消费贷A005452449,73147867,11172620,23.81,0.28
消费贷A005453754,73160306,11172620,13.78,0.23
消费贷A007379240,100730805,2247385,16.99,0.12
消费贷A005411237,72778052,171693,4.93,0.04
消费贷A007330729,98751900,10627587,24.41,0.28
消费贷A005440235,73041619,10686399,13.91,0.25
消费贷A005428467,72913671,8864681,23.36,0.22
消费贷A005447124,73106540,8864681,356.88,14.16
消费贷A007373302,100389970,7250504,50.55,0.7
消费贷A007374787,100464906,7250504,67.15,1.17
消费贷A007374974,100472913,7250504,16.99,0.12
消费贷A007381826,100851645,7250504,50.55,0.7
消费贷A007370424,100245803,1505664,151.77,1.6
消费贷A005412366,72792300,155478,23.36,0.22
消费贷A004934355,71958783,10524232,18.44,0.44
消费贷A005410230,72767151,5821814,70.57,2.01
消费贷A007380741,100800669,12024066,51.16,1.32
消费贷A007381319,100832482,12024066,83.63,1.76
消费贷A004725283,71688450,4216335,45.68,1.08
消费贷A005433216,72968643,7857266,33.36,0.47
消费贷A005466999,73255086,7857266,331.23,14.61
消费贷A004742838,71720284,2484637,232.74,2.28
消费贷A005491977,73480733,11451777,44.29,2.1
消费贷A005241132,72414457,6382687,455.32,13.15
消费贷A005490661,73468207,6382687,22.68,0.57
消费贷A005424382,72884002,7478779,92.90,0.88
消费贷A007356483,99629118,8006780,17.01,0.12
消费贷A007358462,99710375,8006780,17.01,0.12
消费贷A007359520,99755327,8006780,17.01,0.12
消费贷A007364052,99949170,8006780,33.86,0.37
消费贷A007368513,100162222,8006780,34.38,0.62
消费贷A007368911,100179440,8006780,34.38,0.62
消费贷A007369375,100198027,8006780,34.38,0.62
消费贷A007369505,100206851,8006780,34.38,0.62
消费贷A007370038,100227480,8006780,34.38,0.62
消费贷A007370236,100238566,8006780,50.55,0.7
消费贷A007373928,100425427,8006780,67.15,1.17
消费贷A007381139,100821096,8006780,33.83,0.35
消费贷A007381508,100837669,8006780,83.63,1.76
消费贷A007374502,100448122,8083583,335.70,5.94
消费贷A004203124,70987054,3025511,121.16,1.16
消费贷A007368913,100176647,3025511,252.67,3.57
消费贷A004366510,71206592,10176892,275.86,5.29
消费贷A005412979,72798220,11093841,4.77,0.04
消费贷A005412158,72790004,1134736,46.23,0.44
消费贷A005472097,73303549,1134736,213.05,4.66
消费贷A005503300,73591560,1134736,174.44,7.23
消费贷A005417446,72833170,11110225,4.77,0.04
消费贷A005414299,72808514,11098011,13.91,0.25
消费贷A007365307,99993266,1448455,33.86,0.37
消费贷A007374397,100443564,1448455,33.83,0.35
消费贷A007367498,100109065,1737809,169.19,1.89
消费贷A005432677,72962963,1203176,406.66,15.69
消费贷A005427486,72906129,3605989,92.90,0.88
消费贷A007376033,100537684,3605989,67.15,1.17
消费贷A007377288,100606917,3605989,67.15,1.17
消费贷A007379399,100736908,3605989,67.15,1.17
消费贷A007355570,99587573,7666517,50.97,0.38
消费贷A007358748,99725161,7666517,17.01,0.12
消费贷A007361555,99836306,7666517,33.86,0.37
消费贷A007373785,100414744,7666517,67.15,1.17
消费贷A007373996,100424508,7666517,67.15,1.17
消费贷A007374956,100473399,7666517,67.15,1.17
消费贷A007377001,100590833,7666517,67.15,1.17
消费贷A007380709,100803467,7666517,16.99,0.12
消费贷A004443944,71310884,6823217,26.57,0.49
消费贷A004625509,71554996,6823217,27.17,0.63
消费贷A005153383,72256350,6823217,84.47,2.06
消费贷A005413089,72799359,6823217,72.28,2.41
消费贷A005471174,73297504,6823217,49.55,1.06
消费贷A007330170,98734441,6823217,89.31,2.1
消费贷A005327815,72563018,5856758,15.72,0.21
消费贷A005413223,72801218,5856758,46.28,0.44
消费贷A005539780,74181082,11446848,263.43,2.08
消费贷A007370619,100259604,2864790,50.55,0.7
消费贷A007381868,100852996,2864790,50.55,0.7
消费贷A004056742,70773920,1379276,344.80,6.62
消费贷A007381612,100841935,7134138,255.64,6.71
消费贷A007367245,100093031,11941500,41.25,0.45
消费贷A007378826,100710330,11941500,42.80,0.94
消费贷A007355779,99595597,6548268,33.54,0.25
消费贷A007379788,100756762,6548268,33.83,0.35
消费贷A007381113,100820019,6548268,33.83,0.35
消费贷A004762069,71739061,3033919,23.78,0.56
消费贷A005413053,72803556,3033919,8.06,0.07
消费贷A005416743,72826929,3033919,43.57,1.45
消费贷A005473936,73321046,3033919,98.07,2.13
消费贷A005509216,73663255,3033919,48.63,2.64
消费贷A005471380,73299163,4049876,18.41,0.4
消费贷A004742762,71715127,6964561,89.03,2.18
消费贷A004775702,71760211,6964561,20.98,0.5
消费贷A005353022,72597068,6964561,12.70,0.18
消费贷A005416902,72829213,6964561,202.37,6.81
消费贷A005426401,72899581,9808253,31.82,1.05
消费贷A004044853,70760237,305,21.05,0.39
消费贷A005261266,72451399,305,22.87,0.63
消费贷A005434191,72977084,5834104,92.75,1.32
消费贷A005404926,72729683,6293807,356.29,8.56
消费贷A005431249,72946507,42503,92.49,1.32
消费贷A005414930,72812540,11099464,4.77,0.04
消费贷A005427310,72904763,8138479,208.90,2
消费贷A004263461,71060151,4786969,26.72,0.5
消费贷A004161894,70913066,10151458,13.90,0.25
消费贷A004596440,71512795,2598902,310.16,7.44
消费贷A005527982,73864722,5236115,387.95,11.36
消费贷A005431300,72946939,2167965,184.81,2.65
消费贷A007358453,99710184,2167965,17.01,0.12
消费贷A007359017,99734677,2167965,17.01,0.12
消费贷A007361775,99844196,2167965,33.86,0.37
消费贷A007366408,100062294,2167965,33.86,0.37
消费贷A007366707,100074423,2167965,33.86,0.37
消费贷A007377531,100623373,2167965,67.15,1.17
消费贷A007380027,100768843,2167965,16.99,0.12
消费贷A007381179,100824924,2167965,83.63,1.76
消费贷A007369433,100200793,4246697,16.99,0.12
消费贷A005152800,72253075,3741916,90.34,2.2
消费贷A004475203,71362289,10248630,220.99,4.23
消费贷A005540254,74151663,2850314,35.88,1.44
消费贷A005352999,72596898,10983922,9.36,0.12
消费贷A007354987,99546331,11854965,33.99,0.25
消费贷A007354987,99546341,11854965,33.99,0.25
消费贷A007368462,100160601,11854965,50.55,0.7
消费贷A007371798,100313973,11854965,16.99,0.12
消费贷A007381715,100849220,11854965,33.83,0.35
消费贷A004806927,71805426,731419,39.78,0.96
消费贷A005401359,72711686,731419,85.88,2.04
消费贷A005523636,73805861,731419,6.17,0.05
消费贷A004170211,70926242,1809074,13.91,0.25
消费贷A007366145,100043900,11946550,34.61,0.38
消费贷A007378401,100681801,11946550,67.15,1.17
消费贷A007378401,100681806,11946550,67.15,1.17
消费贷A007379046,100721240,11946550,67.15,1.17
消费贷A007379046,100721265,11946550,67.15,1.17
消费贷A007380339,100786549,11946550,16.99,0.12
消费贷A007381195,100822184,11946550,16.99,0.12
消费贷A007353063,99424000,11810891,20.32,0.16
消费贷A007358462,99710390,1407458,17.01,0.12
消费贷A007360748,99794278,1407458,84.93,0.63
消费贷A007372786,100364411,1407458,33.83,0.35
消费贷A007373106,100380560,1407458,50.55,0.7
消费贷A007374397,100443589,1407458,33.83,0.35
消费贷A007381549,100838485,1407458,33.83,0.35
消费贷A005417271,72831179,4465636,268.92,9.05
消费贷A005410566,72771339,4114899,4.77,0.04
消费贷A004759639,71737388,4191675,366.87,9.04
消费贷A004377947,71217761,10301009,13.91,0.25
消费贷A005346114,72581673,10814464,22.87,0.63
消费贷A005413323,72806282,11097003,4.77,0.04
消费贷A007366946,100082246,5670864,33.86,0.37
消费贷A007378557,100692128,5670864,33.96,0.24
消费贷A007381227,100823602,5670864,50.55,0.7
消费贷A007381549,100838438,5670864,33.83,0.35
消费贷A007383927,100983408,5670864,16.99,0.12
消费贷A005411254,72778525,6147344,455.32,13.15
消费贷A005479773,73376519,1176899,388.83,18.91
消费贷A005486923,73434644,8179398,40.71,1.4
消费贷A005402455,72714577,3559277,22.94,0.63
消费贷A005411122,72777591,3559277,4.78,0.04
消费贷A005412348,72792252,3559277,27.29,0.89
消费贷A005475023,73335853,29441,54.40,1.17
消费贷A007380763,100806264,12097793,34.39,0.36
消费贷A004161894,70913580,3691267,19.25,0.36
消费贷A004536759,71438172,10395077,18.41,0.42
消费贷A005422030,72865625,7628814,60.93,0.58
消费贷A005481119,73386938,8008471,26.70,0.68
消费贷A005453705,73160109,2271454,356.88,14.16
消费贷A007366915,100081398,11717085,33.86,0.37
消费贷A007368132,100145269,11717085,34.38,0.62
消费贷A007369741,100217611,11717085,67.68,2.26
消费贷A007370667,100262867,11717085,50.55,0.7
消费贷A007370920,100273061,11717085,50.55,0.7
消费贷A007371090,100273175,11717085,34.38,0.62
消费贷A007372686,100356025,11717085,34.38,0.62
消费贷A007372741,100362353,11717085,34.38,0.62
消费贷A005096997,72178484,5691204,26.87,0.64
消费贷A005471178,73297547,5691204,36.40,0.78
消费贷A005419516,72846939,7234136,399.01,13.46
消费贷A005419430,72845892,7403523,92.94,0.88
消费贷A005423908,72880081,7403523,92.92,0.88
消费贷A007347493,99254372,752338,13.51,0.1
消费贷A005545689,74371028,11398526,151.82,4.43
消费贷A005471141,73297125,1917006,266.29,11.72
消费贷A004640657,71572642,10422723,18.41,0.42
消费贷A005532391,73941732,8434443,31.55,1.12
消费贷A005532444,73946051,8434443,31.55,1.12
消费贷A005533820,73956637,8434443,31.55,1.12
消费贷A005534276,73964218,8434443,52.80,3.12
消费贷A005535940,73985349,8434443,52.80,3.12
消费贷A005534057,73961508,3783076,97.54,3.57
消费贷A005447673,73111754,6776503,11.95,0.13
消费贷A005524969,73821291,8414588,26.32,0.21
消费贷A005537500,74045270,11686031,31.55,1.12
消费贷A005430757,72940834,10692392,46.33,0.66
消费贷A005448845,73121132,10692392,30.71,0.52
消费贷A005527994,73859588,11610378,57.01,3.4
消费贷A007383987,100984133,11291353,236.99,1.67
消费贷A005544432,74314768,9445001,95.55,0.75
消费贷A005471178,73297551,6044836,21.09,0.44
消费贷A007376345,100552386,6044836,76.59,1.71
消费贷A007377677,100635483,6044836,72.03,1.59
消费贷A007382850,100898901,6044836,60.90,0.85
消费贷A007383935,100984118,6044836,71.37,2.12
消费贷A005414715,72811446,6761178,10.71,0.1
消费贷A007332080,98779900,7432120,436.67,3.45
消费贷A005412587,72794068,11091785,27.29,0.89
消费贷A007355687,99592916,6098673,17.01,0.12
消费贷A007355687,99592929,6098673,17.01,0.12
消费贷A007366486,100066131,6098673,33.86,0.37
消费贷A007366915,100081397,6098673,33.86,0.37
消费贷A007381797,100851750,6098673,50.55,0.7
消费贷A005425468,72890244,9064155,27.29,0.89
消费贷A005517166,73742055,7811552,181.42,5.84
消费贷A004575911,71489266,4262451,32.14,0.75
消费贷A007380226,100777897,4110941,60.70,1.58
消费贷A005361381,72619421,9817115,50.02,0.95
消费贷A005425675,72891913,7588060,92.90,0.88
消费贷A005446545,73102701,7973121,41.78,0.51
消费贷A007365978,100038876,3990048,33.86,0.37
消费贷A007368697,100165399,3990048,33.83,0.35
消费贷A007377886,100645886,3990048,16.99,0.12
消费贷A007378927,100715122,3990048,67.15,1.17
消费贷A007379863,100761518,3990048,83.63,1.76
消费贷A007380677,100799719,3990048,50.55,0.7
消费贷A005444699,73085983,11223949,410.28,7.18
消费贷A007372348,100339218,6363802,50.55,0.7
消费贷A007381550,100838619,6363802,83.63,1.76
消费贷A005540427,74207387,7831539,11.95,0.13
消费贷A005541403,74219996,7831539,40.73,1.32
消费贷A007362490,99878026,7831539,33.86,0.37
消费贷A007367492,100108649,7831539,33.86,0.37
消费贷A007368783,100174287,7831539,50.55,0.7
消费贷A007372791,100364678,7831539,50.55,0.7
消费贷A005428522,72914372,2273581,97.02,0.92
消费贷A005429564,72927009,2273581,472.06,4.52
消费贷A004203633,70993651,3698848,61.48,1.16
消费贷A004263238,71059327,3698848,180.78,3.46
消费贷A004413242,71283390,3698848,81.17,1.16
消费贷A007376990,100591002,3313466,67.15,1.17
消费贷A007376990,100591036,3313466,67.15,1.17
消费贷A007378519,100688698,3313466,67.15,1.17
消费贷A007380888,100814399,3313466,67.15,1.17
消费贷A005474695,73328076,11212371,181.60,3.97
消费贷A005521822,73773045,11585955,6.05,0.04
消费贷A007370442,100246393,11744744,34.38,0.62
消费贷A007372395,100339336,12045728,34.38,0.62
消费贷A005412587,72794069,1445633,438.84,14.8
消费贷A005410864,72773519,10689947,136.99,1.31
消费贷A005369215,72632698,3550853,455.32,13.15
消费贷A004561487,71492157,2570723,38.36,0.9
消费贷A007374933,100469178,10276364,16.99,0.12
消费贷A007377360,100615616,10276364,67.15,1.17
消费贷A005445632,73094500,3837830,273.55,4.79
消费贷A005250336,72425871,10804545,22.87,0.63
消费贷A005474016,73321692,11212995,34.54,0.74
消费贷A005337374,72569945,4511956,928.04,8.89
消费贷A004992369,72038365,10502688,18.44,0.44
消费贷A007368011,100145220,12020661,16.99,0.12
消费贷A007370599,100254846,12020661,50.55,0.7
消费贷A007372973,100374382,12020661,16.99,0.12
消费贷A007374631,100453770,12020661,50.55,0.7
消费贷A007376976,100590112,12020661,67.15,1.17
消费贷A007377303,100611623,12020661,67.15,1.17
消费贷A007378690,100701470,12020661,16.99,0.12
消费贷A007379240,100730736,12020661,16.99,0.12
消费贷A007379464,100745334,12020661,67.15,1.17
消费贷A007379653,100750054,12020661,16.99,0.12
消费贷A007380282,100784447,12020661,16.99,0.12
消费贷A007381736,100849534,12020661,50.55,0.7
消费贷A005476760,73351971,3312164,102.32,2.23
消费贷A004196150,70964604,10217045,13.91,0.25
消费贷A004536580,71438257,10177852,18.41,0.42
消费贷A007348863,99293747,9739170,44.81,0.35
消费贷A007372331,100335902,5190,50.55,0.7
消费贷A007372331,100335908,5190,50.55,0.7
消费贷A007372331,100335920,5190,50.55,0.7
消费贷A007373363,100391823,5190,50.55,0.7
消费贷A007379046,100721114,5190,67.15,1.17
消费贷A005402777,72718665,7145558,90.89,2.6
消费贷A004556203,71477978,14769,91.62,2.19
消费贷A007381932,100855944,11974990,84.84,0.6
消费贷A004314552,71154855,1591913,13.91,0.25
消费贷A004262316,71058971,5498029,344.80,6.62
消费贷A005453860,73160488,722614,13.78,0.23
消费贷A005502786,73587899,11314246,69.84,2.22
消费贷A005507494,73642819,11314246,216.28,12.03
消费贷A005413414,72803621,11096253,30.02,0.97
消费贷A007366521,100067829,8876,338.35,3.8
消费贷A005424880,72886949,11130602,79.47,0.76
消费贷A005472428,73309731,8103018,181.60,3.97
消费贷A005499715,73553705,11481825,24.58,0.66
消费贷A007348908,99294911,7493595,8.76,0.06
消费贷A005326365,72558775,3854614,341.52,9.86
消费贷A005232433,72399334,3044502,227.73,6.57
消费贷A005415390,72813775,3044502,92.90,0.88
消费贷A007354950,99545396,3044502,17.01,0.12
消费贷A007373302,100389952,3044502,50.55,0.7
消费贷A005414698,72810772,7338725,4.77,0.04
消费贷A005437420,73012311,7338725,9.36,0.12
消费贷A005496171,73528623,7338725,22.77,0.58
消费贷A005531201,73934845,7338725,6.05,0.04
消费贷A005353131,72597693,305709,79.00,2.25
消费贷A005520011,73761115,305709,63.39,2.02
消费贷A007383969,100984033,305709,100.53,0.71
消费贷A005535895,73984872,9527987,63.03,2.29
消费贷A007342766,99100417,1807819,87.04,0.68
消费贷A004775702,71760200,5275332,18.44,0.44
消费贷A005476639,73349310,6675888,308.28,6.76
消费贷A005511534,73686584,179959,40.17,1.8
消费贷A007369433,100200560,15261,18.67,0.13
消费贷A007371046,100271441,4982574,50.55,0.7
消费贷A007374019,100426316,4982574,67.15,1.17
消费贷A007375952,100532712,4982574,33.83,0.35
消费贷A007376469,100559367,4982574,16.99,0.12
消费贷A007378146,100661075,4982574,37.21,0.39
消费贷A007378284,100673193,4982574,55.60,0.78
消费贷A007378919,100714858,4982574,55.60,0.78
消费贷A007381293,100832053,4982574,50.55,0.7
消费贷A007381676,100844864,4982574,50.55,0.7
消费贷A007382254,100880267,4982574,50.55,0.7
消费贷A007376960,100586537,4810767,438.78,3.1
消费贷A005413682,72807627,11097777,27.29,0.89
消费贷A007344915,99164475,8564332,435.03,3.44
消费贷A007353973,99511539,9724842,61.04,0.72
消费贷A005456654,73177830,11291384,35.76,1.38
消费贷A005523256,73800297,11598383,52.80,3.12
消费贷A005434183,72977020,6954594,40.01,0.57
消费贷A004123744,70870843,1403535,190.90,3.65
消费贷A005438648,73027068,28722,413.71,7.94
消费贷A007354528,99522759,1183781,175.71,2.08
消费贷A005493051,73498043,1696059,225.99,5.94
消费贷A005493051,73498093,1696059,225.99,5.94
消费贷A007368648,100164556,11833559,60.58,1.8
消费贷A007354987,99546344,1421481,17.01,0.12
消费贷A007366799,100076707,1421481,33.86,0.37
消费贷A007371585,100298382,1421481,16.99,0.12
消费贷A007373038,100376529,1421481,50.55,0.7
消费贷A007375902,100532301,1421481,33.83,0.35
消费贷A007376165,100547501,1421481,33.83,0.35
消费贷A007379653,100749992,1421481,16.99,0.12
消费贷A007370617,100260901,11132732,51.54,0.95
消费贷A005543597,74258568,9258867,50.99,2.08
消费贷A005413657,72806769,7000138,92.90,0.88
消费贷A005421693,72864074,7366458,36.09,1.18
消费贷A004167149,70927519,9737903,287.27,5.51
消费贷A005426427,72899039,9737903,20.95,0.19
消费贷A004207539,70979529,10094599,13.91,0.25
消费贷A007335848,98883168,11610325,428.23,10.19
消费贷A004625949,71557376,1715936,46.64,1.1
消费贷A005024500,72081010,1715936,34.83,0.84
消费贷A005024503,72081163,1715936,20.68,0.5
消费贷A005434183,72977023,7329476,143.81,2.06
消费贷A005544929,74342259,7329476,127.40,1.59
消费贷A005453187,73159522,9005652,27.45,0.47
消费贷A007381120,100819814,9005652,52.30,0.55
消费贷A007333100,98806030,7438393,361.20,5.72
消费贷A007333377,98812258,7438393,100.82,0.79
消费贷A005527946,73859935,11273481,70.07,2.02
消费贷A005429910,72930774,1073757,184.81,2.65
消费贷A005431721,72951714,1073757,6.04,0.05
消费贷A005429063,72919917,6401305,96.71,0.92
消费贷A005413092,72799597,6254027,34.32,1.13
消费贷A005413568,72807778,6254027,394.69,13.31
消费贷A005232327,72395015,697240,460.94,13.31
消费贷A005446768,73104883,6866370,152.94,2.66
消费贷A005325178,72554638,6851066,40.31,1.13
消费贷A005099708,72184005,2608276,614.44,12.11
消费贷A005406680,72737715,11065291,9.36,0.12
消费贷A004870478,71881332,9703972,15.00,0.21
消费贷A005435261,72989243,8831401,46.33,0.66
消费贷A005448206,73115297,8659604,39.76,0.68
消费贷A007372705,100357016,8540255,59.39,1.1
消费贷A007370272,100241387,19240,50.55,0.7
消费贷A007377823,100640843,19240,16.99,0.12
消费贷A005416013,72820892,8219060,92.90,0.88
消费贷A005373203,72640038,11010607,4.77,0.04
消费贷A005420798,72857171,5746773,543.79,18.36
消费贷A005433344,72969889,5746773,401.05,5.77
消费贷A005260767,72445986,10824599,92.54,2.65
消费贷A005412576,72794028,10824599,41.47,1.37
消费贷A005361141,72618927,3124911,54.33,1.54
消费贷A004742792,71712844,10476759,69.20,1.34
