借款标题,投资记录ID,用户ID,还款金额（单位元，保留两位小数）,利息
消费贷A005458402,73194675,9460956,219.65,8.69
消费贷A005463450,73225988,9460956,92.87,3.27
消费贷A004182054,70941810,4442708,868.61,16.69
消费贷A004312988,71145183,10175008,69.08,1.32
消费贷A005216868,72348974,10175008,184.73,4.42
消费贷A005424050,72880993,10175008,277.16,3.98
消费贷A005427961,72909963,10175008,278.66,2.66
消费贷A005429681,72928616,10175008,136.05,4.58
消费贷A005432555,72960716,10175008,46.33,0.66
消费贷A005433337,72969845,10175008,1262.76,48.84
消费贷A005434343,72978370,10175008,738.91,10.63
消费贷A005434959,72985660,10175008,184.81,2.65
消费贷A005435654,72993880,10175008,231.01,3.32
消费贷A005437449,73012874,10175008,72.10,1.04
消费贷A005425468,72890217,11131758,941.41,31.81
消费贷A005546999,74414258,11481900,332.10,2.62
消费贷A007377398,100617168,11481900,1757.62,12.44
消费贷A007379853,100760924,11481900,1013.16,18
消费贷A007357693,99679296,6316462,866.58,10.3
消费贷A007360890,99796993,6316462,33.86,0.37
消费贷A007368462,100160582,6316462,50.55,0.7
消费贷A007369440,100201436,6316462,50.55,0.7
消费贷A007370272,100241222,6316462,50.55,0.7
消费贷A007372794,100365395,6316462,34.47,0.63
消费贷A007373290,100389196,6316462,32.94,0.46
消费贷A004159061,70910126,4578172,1378.79,26.5
消费贷A005208792,72341578,4578172,183.08,4.39
消费贷A005232575,72405946,4578172,2276.23,65.84
消费贷A005407655,72746350,4578172,455.32,13.15
消费贷A005407836,72747877,4578172,815.33,23.58
消费贷A004307672,71123978,3714500,163.71,3.15
消费贷A005413496,72807625,8551892,928.04,8.89
消费贷A005459318,73201558,8551892,1588.88,34.9
消费贷A005456532,73177017,6354006,1070.52,42.54
消费贷A007381868,100852922,6354006,1515.90,21.51
消费贷A007381816,100852940,6354006,1965.70,34.92
消费贷A007384010,100984496,4240413,2577.52,45.8
消费贷A005418843,72841118,7265928,488.77,14.13
消费贷A007348132,99275998,5307197,8.76,0.06
消费贷A007352265,99396465,5307197,8.76,0.06
消费贷A007367682,100111137,5307197,663.94,13.16
消费贷A007372795,100365274,5307197,66.78,1.24
消费贷A007373877,100417102,5307197,457.51,10.32
消费贷A007374605,100453658,5307197,152.99,1.08
消费贷A007378319,100676311,5307197,70.94,1.59
消费贷A007383931,100983325,9587800,549.4,3.89
消费贷A005468130,73264391,158504,369.19,9.71
消费贷A005468134,73264396,158504,536.40,11.76
消费贷A005472760,73312192,158504,181.97,3.98
消费贷A005474729,73329519,158504,280.83,12.38
消费贷A005523324,73800391,158504,41.26,1.49
消费贷A005528055,73875483,158504,867.43,32.06
消费贷A005528057,73875588,158504,544.53,20.13
消费贷A005409917,72763813,9038056,2287.2,66.15
消费贷A005496572,73532843,6825393,949.18,19.83
消费贷A005528122,73887468,6825393,7747.14,469.29
消费贷A007360309,99775815,12016429,169.82,1.27
消费贷A007377929,100650561,12016429,785.77,17.76
消费贷A005415606,72815650,8145080,313.92,10.6
消费贷A005524241,73806631,1487568,415.52,15.34
消费贷A007383959,100984356,6171774,1626,11.51
消费贷A004187026,70949642,1462283,185.05,3.55
消费贷A005509851,73670912,7753288,614.05,19.82
消费贷A005528144,73871969,7753288,203.09,4.24
消费贷A005471007,73296181,2777294,181.60,3.97
消费贷A005471007,73296186,2777294,174.86,3.82
消费贷A005479664,73375193,2777294,37.71,0.96
消费贷A005480281,73380355,2777294,170.83,4.49
消费贷A005491886,73479233,2777294,119.23,0.99
消费贷A005502735,73587783,2777294,204.69,6.58
消费贷A005512011,73693760,2777294,728.99,30.36
消费贷A005528108,73878858,2777294,6.61,0.05
消费贷A005531295,73924294,2777294,527.40,31.9
消费贷A005531295,73924299,2777294,52.80,3.12
消费贷A005531304,73926604,2777294,157.39,5.79
消费贷A005531304,73926609,2777294,31.55,1.12
消费贷A005531322,73930384,2777294,31.55,1.12
消费贷A005532318,73941174,2777294,263.73,15.92
消费贷A005532318,73941187,2777294,114.28,6.9
消费贷A005371330,72637755,8834724,6672.94,193.04
消费贷A005413682,72807483,3330363,454.81,15.35
消费贷A005420605,72855752,3330363,45.16,0.43
消费贷A005429578,72927121,3330363,69.53,2.31
消费贷A005462376,73216331,3330363,360.83,7.9
消费贷A005463727,73231612,3330363,158.50,5.56
消费贷A005484583,73412288,3330363,441.05,11.62
消费贷A005511887,73692436,3330363,540.21,17.45
消费贷A004411145,71268945,7832475,13.91,0.25
消费贷A004410449,71269154,7832475,27.68,0.51
消费贷A004411158,71269731,7832475,41.46,0.78
消费贷A004411158,71271208,7832475,34.58,0.66
消费贷A004413242,71286831,7832475,18.58,0.25
消费贷A004615059,71540948,7832475,27.56,0.64
消费贷A004801468,71799644,7832475,69.20,1.34
消费贷A005193321,72311723,7832475,183.08,4.39
消费贷A005232470,72399937,7832475,42.69,1.2
消费贷A005232473,72400034,7832475,68.37,1.95
消费贷A005240761,72407842,7832475,62.90,1.8
消费贷A005260247,72443984,7832475,56.20,1.59
消费贷A005269429,72468540,7832475,88.19,2.53
消费贷A005270003,72469455,7832475,27.56,0.64
消费贷A005271792,72473174,7832475,53.14,1.5
消费贷A005285592,72482742,7832475,260.00,7.5
消费贷A005315127,72531507,7832475,195.41,5.63
消费贷A005315127,72531508,7832475,227.73,6.57
消费贷A005315316,72531676,7832475,37.62,1.05
消费贷A005317086,72540870,7832475,113.94,3.28
消费贷A005317272,72545518,7832475,60.01,1.71
消费贷A005327589,72560222,7832475,45.62,1.29
消费贷A005327589,72560224,7832475,23.20,0.64
消费贷A005412844,72796942,7832475,76.14,2.55
消费贷A005509938,73671707,6814768,3026.85,97.83
消费贷A004063481,70781178,6550319,3001.1,57.69
消费贷A005389438,72679582,2128691,199.28,3.81
消费贷A005416736,72826750,2128691,92.90,0.88
消费贷A005424365,72883581,2128691,366.01,8.79
消费贷A005427259,72904411,2128691,100.01,3.35
消费贷A005455121,73169163,2128691,53.78,0.92
消费贷A005457940,73186967,2128691,643.37,14.1
消费贷A005462376,73216412,2128691,69.38,1.5
消费贷A005501120,73571080,2128691,239.94,6.61
消费贷A005502498,73587257,2128691,370.36,18.91
消费贷A005433664,72972658,2522302,738.91,10.63
消费贷A007380490,100795465,2522302,3053.55,54.25
消费贷A005425578,72891133,4062183,2336.4,56.23
消费贷A004044230,70756099,1399746,290.48,5.58
消费贷A007371655,100300028,11982775,4178.91,94.48
消费贷A005471440,73300118,7910270,363.12,7.96
消费贷A007382698,100893508,7910270,4534.98,119.77
消费贷A007380624,100800858,12108697,1949.69,51.48
消费贷A004307739,71131254,7262005,138.00,2.64
消费贷A005422553,72869071,7262005,543.79,18.36
消费贷A005544425,74316793,7262005,33.94,0.27
消费贷A005485628,73421530,11410236,2466.37,65.1
消费贷A005423377,72874253,1391836,92.90,0.88
消费贷A005426082,72896490,1391836,248.99,2.39
消费贷A005454379,73164152,8843481,2926.28,116.39
消费贷A005527979,73858364,419702,727.02,26.88
消费贷A005447299,73108733,8002241,23.69,0.39
消费贷A005448460,73117367,8002241,14.49,0.24
消费贷A005449372,73124544,8002241,96.04,1.67
消费贷A005454394,73164282,8002241,64.73,1.12
消费贷A005458739,73197826,8002241,65.12,1.4
消费贷A005466188,73251735,8002241,2112.75,93.46
消费贷A005472504,73310632,8817170,250.65,5.5
消费贷A005515463,73724712,7138399,379.4,12.25
消费贷A004185715,70949374,1384086,376.97,7.23
消费贷A004307728,71128329,1384086,3666.89,70.49
消费贷A005467009,73255354,1384086,659.86,14.48
消费贷A005248976,72422706,10774566,2284.23,66.06
消费贷A005251706,72433677,10774566,11.82,0.17
消费贷A005429474,72926319,2919583,43.95,0.42
消费贷A005434142,72976548,2919583,14.88,0.21
消费贷A005438188,73024057,2919583,175.65,7.61
消费贷A005455870,73171372,2919583,410.28,7.18
消费贷A005523511,73801307,2919583,58.34,2.11
消费贷A005539788,74140247,2919583,35.88,1.44
消费贷A005540207,74151184,2919583,286.44,11.89
消费贷A007364064,99949440,2919583,63.13,0.7
消费贷A007364340,99960847,2919583,59.03,1.15
消费贷A007371820,100314352,2919583,693.63,13.04
消费贷A007373750,100410615,2919583,448.61,6.36
消费贷A007330251,98736381,11821519,870.02,6.88
消费贷A007367245,100093023,11821519,1396.04,15.71
消费贷A005232558,72402702,1741679,227.73,6.57
消费贷A005438916,73029201,1741679,57.36,1.1
消费贷A005424404,72884116,10648703,464.05,4.44
消费贷A005435116,72987462,10648703,923.60,13.29
消费贷A005436310,72998969,10648703,231.01,3.32
消费贷A005447853,73113459,10648703,178.48,7.07
消费贷A005467850,73262811,10648703,1998.53,88.41
消费贷A005468064,73263771,10648703,907.66,19.93
消费贷A005471174,73297498,10648703,363.12,7.96
消费贷A005489416,73455862,10648703,3597.32,159.16
消费贷A005493030,73497885,10648703,2858.06,139.32
消费贷A005512769,73702915,11202420,2867.03,92.67
消费贷A004352223,71201034,7547603,131.26,2.51
消费贷A007356327,99620415,11760781,723.33,5.42
消费贷A007343107,99109394,6980421,17.80,0.14
消费贷A007376990,100590967,6980421,1964.64,34.89
消费贷A005389430,72679583,10830713,2433.41,70.39
消费贷A005421186,72861281,7840622,3248.86,78.18
消费贷A007360119,99772191,10236557,2589.46,41.09
消费贷A007360144,99772494,10236557,1661.40,26.35
消费贷A005432763,72963682,7468695,1103.28,15.88
消费贷A005445275,73091597,6978000,178.48,7.07
消费贷A005468065,73264075,6978000,28.21,0.6
消费贷A005471246,73298074,6978000,1199.15,53.03
消费贷A005501877,73579060,6978000,485.63,27.07
消费贷A005509110,73660533,6978000,684.12,22.11
消费贷A004233399,71036588,3380534,344.80,6.62
消费贷A004599566,71530675,3380534,28.79,0.66
消费贷A005426176,72897586,3380534,407.87,13.76
消费贷A005438067,73022463,3380534,689.45,13.24
消费贷A005442371,73061495,3380534,69.08,1.32
消费贷A005446768,73104871,3380534,90.40,1.56
消费贷A007308296,98251934,3380534,227.31,3.6
消费贷A005527994,73859536,7227420,788.24,47.7
消费贷A007366899,100081218,7227420,51.84,0.8
消费贷A007367674,100111298,7227420,122.61,2.42
消费贷A007368762,100169034,7227420,57.72,0.8
消费贷A007368934,100179725,7227420,60.16,0.85
消费贷A004056645,70773323,3083242,132.6,2.55
消费贷A005413556,72807711,1388517,92.90,0.88
消费贷A005415516,72815261,1388517,5.80,0.05
消费贷A005528124,73881905,14241,240.96,2
消费贷A005543098,74262071,14241,417.62,5.23
消费贷A005193422,72312764,10687192,1528.06,36.78
消费贷A004446496,71339661,8432712,98.42,1.89
消费贷A004159128,70909120,8798268,4136.21,79.51
消费贷A004801480,71798509,8798268,545.96,13.48
消费贷A005544344,74284794,11686487,3579.48,149.18
消费贷A005551158,74636269,11686487,2599.63,30.91
消费贷A005551158,74636273,11686487,2599.63,30.91
消费贷A005554183,74701016,11686487,1304.96,10.33
消费贷A005555126,74722220,11686487,2599.63,30.91
消费贷A005559044,74832207,11686487,2599.63,30.91
消费贷A005559066,74832868,11686487,1304.96,10.33
消费贷A005559065,74833059,11686487,2599.63,30.91
消费贷A005560571,74879367,11686487,2599.63,30.91
消费贷A007302724,98081027,11686487,3884.13,61.65
消费贷A007332109,98776985,11686487,5158.54,102.48
消费贷A007346843,99240009,11686487,1304.96,10.33
消费贷A007346843,99240021,11686487,1304.96,10.33
消费贷A007348384,99282586,11686487,1304.96,10.33
消费贷A007348813,99293164,11686487,1304.96,10.33
消费贷A007349539,99315269,11686487,872.67,6.91
消费贷A005420444,72854705,1771379,92.90,0.88
消费贷A005458833,73198758,1771379,2642.55,58.04
消费贷A005193232,72311561,3437443,3142.29,75.62
消费贷A007358878,99727596,11992348,1386.51,16.47
消费贷A007358878,99727608,11992348,17.39,0.19
消费贷A007360522,99784487,11992348,1294.74,20.54
消费贷A007361781,99844471,11992348,25.95,0.39
消费贷A007361902,99849347,11992348,403.10,6.39
消费贷A004574776,71497589,9890124,632.1,15.21
消费贷A005168902,72279166,10468873,4013.88,96.61
消费贷A005458185,73191835,8849957,140.61,3.07
消费贷A005458743,73198034,8849957,159.32,2.64
消费贷A005489371,73457137,8849957,3449.90,91.07
消费贷A005337768,72570362,9599063,183.08,4.39
消费贷A005416074,72821564,9599063,92.90,0.88
消费贷A005420818,72857326,9599063,92.90,0.88
消费贷A005431288,72946803,9599063,184.81,2.65
消费贷A005434758,72982691,9599063,631.42,24.41
消费贷A005435257,72989195,9599063,1064.30,41.18
消费贷A004261864,71057683,1966137,386.70,7.42
消费贷A004312969,71144782,1966137,827.31,15.89
消费贷A005409085,72755888,1966137,107.98,3.1
消费贷A005414885,72812240,1966137,1080.27,10.35
消费贷A005414916,72812249,1966137,812.58,27.43
消费贷A005417060,72830020,1966137,1028.57,9.85
消费贷A005417335,72833716,1966137,180.46,1.72
消费贷A005417344,72833719,1966137,395.75,3.79
消费贷A005417922,72836285,1966137,706.03,6.76
消费贷A005418886,72841672,1966137,133.98,1.28
消费贷A005418907,72841675,1966137,2498.04,84.44
消费贷A007329927,98730644,7568828,48.30,1.13
消费贷A007331346,98763171,7568828,76.01,0.6
消费贷A007333453,98814204,7568828,1427.64,34.06
消费贷A007334299,98839535,7568828,1930.23,30.63
消费贷A005517840,73747509,11206665,2438.10,78.78
消费贷A007354703,99530103,11206665,991.33,7.43
消费贷A005490761,73467860,28014,901.12,43.88
消费贷A005493295,73500244,28014,61.44,2.13
消费贷A005510002,73671985,28014,1602.85,51.77
消费贷A004352235,71199439,3992449,181.18,3.48
消费贷A005024503,72081164,4470408,178.68,4.39
消费贷A005024504,72081288,4470408,333.57,8.22
消费贷A005024505,72081377,4470408,316.91,7.81
消费贷A005024530,72081604,4470408,64.22,1.56
消费贷A005026547,72083469,4470408,878.69,17.31
消费贷A005027557,72084553,4470408,1210.28,29.89
消费贷A005411989,72787325,7982933,371.27,3.55
消费贷A005414930,72812553,7982933,92.90,0.88
消费贷A005425418,72889865,7982933,2446.74,82.7
消费贷A005432419,72959097,7982933,184.81,2.65
消费贷A005452859,73159096,7982933,22.68,0.57
消费贷A005460137,73203674,7982933,1505.71,33.08
消费贷A005448014,73116639,5267953,266.49,4.68
消费贷A004732775,71704215,6979221,1960.16,47.17
消费贷A004737311,71704651,6979221,66.32,1.6
消费贷A007379156,100726690,12080111,3802.38,100.4
消费贷A004180269,70937358,3655343,245.54,4.72
消费贷A007372741,100362324,2512779,343.38,6.44
消费贷A007372741,100362344,2512779,107.36,2
消费贷A007356989,99653995,11241325,189.84,1.42
消费贷A007371477,100294645,11241325,202.85,2.15
消费贷A007373275,100389464,11241325,266.87,3.78
消费贷A007380751,100803337,11241325,206.17,2.19
消费贷A007382266,100880516,11241325,1374.29,36.27
消费贷A005498921,73545319,3384072,905.39,37.72
消费贷A004263604,71071240,9352816,266.63,3.83
消费贷A007369525,100207886,9352816,50.55,0.7
消费贷A007369774,100218676,9352816,33.83,0.35
消费贷A007374619,100451312,9352816,67.15,1.17
消费贷A007374619,100451321,9352816,67.15,1.17
消费贷A007374619,100451334,9352816,67.15,1.17
消费贷A007374745,100460258,9352816,2068.68,46.75
消费贷A004864046,71873032,8758105,46.39,0.67
消费贷A005200947,72336324,8758105,183.08,4.39
消费贷A005378936,72651698,8758105,923.60,13.29
消费贷A005389125,72679463,8758105,1378.79,26.5
消费贷A005420906,72857877,8758105,1391.99,13.33
消费贷A005432118,72956524,8758105,1183.88,17.04
消费贷A005418359,72838139,4364205,337.11,11.38
消费贷A004510931,71396609,3156788,296.05,7.1
消费贷A007369419,100199918,3156788,243.86,3.45
消费贷A005184578,72298751,2815808,685.41,16.49
消费贷A005407654,72746283,4739032,562.65,10.81
消费贷A005494015,73512674,2179004,534.17,25.98
消费贷A005474845,73330442,11342557,586.64,12.86
消费贷A005484545,73411669,11342557,2211.06,107.75
消费贷A005491019,73470146,11342557,76.11,3.65
消费贷A005528013,73864628,11342557,224.45,8.28
消费贷A007336175,98894619,11342557,61.24,0.96
消费贷A007336788,98914717,11342557,112.18,1.32
消费贷A007357455,99671575,11342557,144.70,1.08
消费贷A007371105,100274430,11342557,121.22,2.25
消费贷A007371603,100298970,11342557,590.40,8.38
消费贷A005423615,72876404,1136383,88.41,0.84
消费贷A005423666,72878508,1136383,33.62,0.32
消费贷A005423656,72878524,1136383,259.03,8.73
消费贷A005423667,72878536,1136383,1251.04,42.25
消费贷A005424880,72886727,1136383,5.69,0.05
消费贷A005448323,73116820,1136383,196.93,3.44
消费贷A005448813,73120583,1136383,84.95,1.47
消费贷A005458833,73198759,1136383,907.66,19.93
消费贷A005458833,73198762,1136383,363.12,7.96
消费贷A005458833,73198769,1136383,363.12,7.96
消费贷A005458833,73198771,1136383,108.39,2.35
消费贷A005458833,73198794,1136383,58.20,1.25
消费贷A005458835,73198795,1136383,121.67,2.67
消费贷A007329405,98722142,11681648,2623.28,52.11
消费贷A005412122,72789318,8481390,596.78,20.14
消费贷A007375232,100484858,8481390,4019.04,90.84
消费贷A007374037,100426125,11996717,1188.81,26.84
消费贷A007376312,100551871,11996717,219.36,3.11
消费贷A007368762,100168852,8466470,512.35,7.27
消费贷A005435892,72995676,5996827,93.09,1.33
消费贷A005531202,73911192,5996827,44.42,2.2
消费贷A005531330,73932820,5996827,31.55,1.12
消费贷A005531639,73932941,5996827,251.78,9.27
消费贷A005534185,73963492,5996827,44.42,2.2
消费贷A005534979,73974115,5996827,31.55,1.12
消费贷A007361559,99836491,5996827,33.86,0.37
消费贷A007367530,100109180,5996827,35.12,0.39
消费贷A007373783,100411611,5996827,50.55,0.7
消费贷A007376650,100571507,5996827,96.79,1.7
消费贷A007377555,100623918,5996827,20.66,0.29
消费贷A005371207,72636187,7428660,1374.64,39.74
消费贷A005434921,72985271,7428660,559.00,8.04
消费贷A005444917,73087893,7428660,1093.94,19.18
消费贷A005451167,73139420,7428660,747.14,13.11
消费贷A004162053,70912762,1438482,82.42,1.56
消费贷A004169103,70920199,1438482,114.05,1.63
消费贷A007337018,98921669,11926064,985.43,11.71
消费贷A005522343,73779251,10077137,3146.46,116.38
消费贷A005528092,73882149,10077137,1007.36,37.26
消费贷A005417241,72831139,11102389,93.36,0.89
消费贷A007372143,100327837,11102389,180.26,3.38
消费贷A005424367,72883416,9923993,8.01,0.07
消费贷A005431632,72950906,9923993,25.64,0.36
消费贷A005447145,73106734,9923993,206.22,8.17
消费贷A005447288,73108613,9923993,1200.03,47.69
消费贷A005447297,73108720,9923993,0.39,0.01
消费贷A005424035,72880980,7221009,2890.56,69.57
消费贷A005337396,72569828,3029077,910.60,26.32
消费贷A005454384,73164231,3029077,1542.13,61.31
消费贷A004346231,71196701,5344872,61.72,1.18
消费贷A004810595,71811119,1863058,24.79,0.6
消费贷A005165632,72272726,1863058,29.19,0.69
消费贷A005416572,72825509,1863058,7.57,0.07
消费贷A004615109,71551356,5760700,183.08,4.39
消费贷A005250317,72425496,5760700,227.73,6.57
消费贷A007380887,100809232,5760700,338.08,3.59
消费贷A007381797,100851726,5760700,505.32,7.16
消费贷A007383262,100916525,5760700,552.94,11.79
消费贷A005531263,73964452,9340070,595.70,4.96
消费贷A005536782,74014573,9340070,2850.68,105.46
消费贷A007342766,99100422,11725525,30.35,0.23
消费贷A007370576,100259605,11725525,339.28,2.4
消费贷A007376964,100586744,11725525,1909.76,33.92
消费贷A004729392,71694614,4078666,366.01,8.79
消费贷A005420896,72857859,4078666,38.85,0.37
消费贷A005425829,72893074,4078666,178.44,6.02
消费贷A005459039,73200067,4742691,236.08,5.17
消费贷A007360242,99774044,4742691,422.26,6.7
消费贷A004636518,71577420,7158103,343.94,8.26
消费贷A004637538,71577421,7158103,654.39,15.74
消费贷A005490290,73463870,11437434,453.71,11.94
消费贷A005490294,73464029,11437434,455.99,12.01
消费贷A005506833,73635000,11437434,70.08,3.86
消费贷A005522321,73778920,11437434,52.80,3.12
消费贷A007344536,99151067,11437434,429.21,10.23
消费贷A005513986,73715297,5929867,68.22,2.18
消费贷A005513986,73715337,5929867,91.40,2.93
消费贷A005513986,73715406,5929867,270.97,8.73
消费贷A005515809,73732097,5929867,543.48,17.54
消费贷A005518032,73753209,5929867,135.53,4.35
消费贷A005534420,73967785,5929867,158.61,5.85
消费贷A005421967,72865238,5538586,284.98,2.73
消费贷A007342916,99104430,5949448,8.76,0.06
消费贷A007364694,99973221,5949448,1295.34,20.55
消费贷A007366733,100075397,5949448,33.86,0.37
消费贷A007367361,100097527,5949448,33.86,0.37
消费贷A007370394,100244842,5949448,40.67,0.42
消费贷A007371454,100293277,5949448,254.06,3.59
消费贷A007372733,100362585,5949448,42.27,0.77
消费贷A007373132,100382130,5949448,96.02,1.35
消费贷A007374010,100425626,5949448,78.83,1.39
消费贷A007376170,100547233,5949448,26.78,0.18
消费贷A007377571,100624108,5949448,2014.56,35.79
消费贷A005020801,72077499,1496748,404.47,9.98
消费贷A004044252,70756796,404649,1328.44,25.54
消费贷A004366347,71204388,8284543,101.89,1.96
消费贷A005261245,72449431,9479457,962.41,13.86
消费贷A005539916,74144049,9427545,1292.83,84.46
消费贷A005494657,73516587,8706304,789.93,20.84
消费贷A005481048,73385231,11378844,26.78,0.68
消费贷A005481048,73385249,11378844,183.76,4.83
消费贷A005480963,73385260,11378844,114.55,3
消费贷A007329928,98730049,11378844,248.25,5.91
消费贷A005413223,72801116,5722816,29.11,0.27
消费贷A005413675,72807421,5722816,29.54,0.28
消费贷A005463335,73225407,5722816,510.38,20.26
消费贷A005435532,72992703,1398970,369.70,5.31
消费贷A005538610,74073443,1398970,31.55,1.12
消费贷A005540001,74167134,1398970,8.76,0.06
消费贷A005541006,74221504,1398970,11.95,0.13
消费贷A005542654,74231490,1398970,35.88,1.44
消费贷A007342948,99105229,1398970,261.03,2.06
消费贷A007352766,99416562,1398970,217.55,1.72
消费贷A007353240,99432175,1398970,217.55,1.72
消费贷A007354530,99522877,1398970,169.82,1.27
消费贷A007354831,99540706,1398970,17.01,0.12
消费贷A007354834,99540751,1398970,178.46,5.66
消费贷A007355779,99595606,1398970,17.89,0.13
消费贷A007357572,99675782,1398970,17.39,0.19
消费贷A007357855,99685219,1398970,519.96,6.17
消费贷A007357855,99685242,1398970,17.39,0.19
消费贷A007358456,99710316,1398970,84.93,0.63
消费贷A007358462,99710380,1398970,17.01,0.12
消费贷A007359703,99761017,1398970,109.41,0.82
消费贷A007361379,99822210,1398970,33.86,0.37
消费贷A007363039,99913188,1398970,219.59,3.47
消费贷A007364424,99963363,1398970,254.96,2.86
消费贷A007365759,100022182,1398970,110.32,2.18
消费贷A007365969,100038734,1398970,1184.16,13.33
消费贷A007366159,100045494,1398970,129.52,2.04
消费贷A007366167,100045815,1398970,800.42,12.69
消费贷A007366330,100051512,1398970,159.99,2.52
消费贷A007366330,100051541,1398970,37.57,0.57
消费贷A007366707,100074442,1398970,46.88,0.52
消费贷A007366915,100081388,1398970,115.24,1.29
消费贷A007367915,100136555,1398970,172.00,3.4
消费贷A007367915,100136563,1398970,34.44,0.66
消费贷A007367915,100136566,1398970,343.94,6.81
消费贷A007368121,100144960,1398970,171.72,3.2
消费贷A007368121,100144968,1398970,343.38,6.44
消费贷A007368121,100144977,1398970,34.38,0.62
消费贷A007368122,100144995,1398970,764.33,14.36
消费贷A007368180,100152610,1398970,171.72,3.2
消费贷A007368180,100152626,1398970,34.38,0.62
消费贷A007368173,100152641,1398970,343.38,6.44
消费贷A007368194,100152697,1398970,191.10,3.58
消费贷A007368381,100157013,1398970,246.36,4.62
消费贷A007368431,100158913,1398970,801.51,15.06
消费贷A005269416,72460058,3646480,207.87,5.99
消费贷A005269420,72460117,3646480,101.70,2.93
消费贷A005426734,72901516,4581934,334.75,9.67
消费贷A005429470,72926308,1465363,9.39,0.08
消费贷A005431799,72952944,1465363,121.32,4.68
消费贷A005167613,72279025,7576592,821.92,19.76
消费贷A005431288,72946800,2167703,277.16,3.98
消费贷A007366408,100062302,2167703,33.86,0.37
消费贷A007370530,100249522,2167703,22.09,0.31
消费贷A005412196,72790411,107644,39.09,0.37
消费贷A005412214,72790412,107644,4727.51,159.81
消费贷A005423984,72880811,6712550,443.06,14.96
消费贷A004091302,70817075,4751206,360.05,6.92
消费贷A007376147,100543169,12094412,1939.26,43.83
消费贷A005433346,72969903,7949766,1098.31,37.11
消费贷A005531686,73934609,9261055,2140.18,79.16
消费贷A004307674,71124340,9558583,28.85,0.54
消费贷A004942253,71969033,9558583,245.12,6.03
消费贷A005416128,72821772,9558583,235.13,2.25
消费贷A005416128,72821773,9558583,71.56,0.68
消费贷A005416128,72821777,9558583,232.55,2.22
消费贷A005417026,72830920,9558583,851.98,28.78
消费贷A005421794,72864408,9558583,175.21,5.92
消费贷A007364303,99960144,11990677,263.20,4.16
消费贷A007364909,99981105,11990677,675.17,10.7
消费贷A007376682,100571215,11990677,3707.08,83.8
消费贷A007367245,100093059,11989790,33.86,0.37
消费贷A007368225,100153218,11989790,34.38,0.62
消费贷A007368220,100153264,11989790,42.80,0.94
消费贷A007376960,100586545,11989790,169.66,1.2
消费贷A007377175,100603973,11989790,50.55,0.7
消费贷A007377175,100604004,11989790,505.32,7.16
消费贷A007379863,100761549,11989790,83.63,1.76
消费贷A007383924,100983378,11989790,33.96,0.24
消费贷A007383926,100983386,11989790,270.12,4.78
消费贷A004201921,70978011,9420010,131.03,2.52
消费贷A004759648,71737304,8453644,1834.01,45.29
消费贷A005460849,73208571,8453644,944.71,20.75
消费贷A005434484,72979922,11185887,1018.75,39.4
消费贷A004423224,71302219,7273287,1792.46,34.45
消费贷A005415440,72814356,7273287,232.09,2.22
消费贷A007330464,98740928,7273287,346.47,4.11
消费贷A007332864,98797471,7273287,174.43,4.16
消费贷A004619624,71548322,8121110,414.47,9.97
消费贷A005232348,72395296,7058835,215.62,6.24
消费贷A007330911,98757316,8771157,428.23,10.19
消费贷A007373527,100398455,8771157,4179.82,94.51
消费贷A005337363,72569600,9291733,22.87,0.63
消费贷A005337363,72569687,9291733,591.75,17.09
消费贷A005422051,72865756,9291733,69.71,0.66
消费贷A005422033,72865762,9291733,45.23,0.43
消费贷A004958081,71991402,1086958,191.27,4.69
消费贷A007372368,100337461,1086958,67.68,2.26
消费贷A007373850,100416926,1086958,67.15,1.17
消费贷A007374415,100444621,1086958,42.80,0.94
消费贷A007374670,100456324,1086958,31.04,0.68
消费贷A005232801,72412097,4920932,227.73,6.57
消费贷A005374761,72642011,4920932,212.79,6.15
消费贷A005437063,73008489,7049496,2586.03,100.06
消费贷A007344039,99136752,2047372,34.44,0.66
消费贷A007350453,99342057,2047372,8.76,0.06
消费贷A007355767,99595330,2047372,59.51,1.86
消费贷A007357944,99688531,2047372,17.01,0.12
消费贷A007364066,99948624,2047372,25.95,0.39
消费贷A007365955,100038399,2047372,17.01,0.12
消费贷A007372105,100325926,2047372,50.55,0.7
消费贷A007372352,100338970,2047372,34.38,0.62
消费贷A007373816,100415473,2047372,42.80,0.94
消费贷A007373789,100415539,2047372,4048.14,91.52
消费贷A005492309,73483453,392286,361.55,9.53
消费贷A007367034,100090235,392286,26.16,0.39
消费贷A007371358,100288127,392286,50.55,0.7
消费贷A007371891,100316925,392286,34.38,0.62
消费贷A007372073,100325478,392286,34.38,0.62
消费贷A007372290,100334877,392286,34.38,0.62
消费贷A007372700,100357708,392286,34.38,0.62
消费贷A007372708,100357731,392286,34.38,0.62
消费贷A007372734,100362021,392286,34.38,0.62
消费贷A007373018,100375773,392286,34.38,0.62
消费贷A007373174,100384052,392286,34.38,0.62
消费贷A007373533,100399084,392286,22.91,0.5
消费贷A005097935,72180790,4171769,18.44,0.44
消费贷A005232274,72391116,4171769,227.73,6.57
消费贷A005317247,72545619,4171769,910.56,26.32
消费贷A005412483,72793480,4171769,4.77,0.04
消费贷A005414693,72809938,4171769,185.70,1.77
消费贷A005415425,72813946,4171769,543.79,18.36
