借款标题,投资记录ID,用户ID,还款金额（单位元，保留两位小数）,利息
消费贷A007372684,100355567,2163676,2334.3,65.57
消费贷A005436871,73004970,8098934,828.96,19.93
消费贷A005437611,73016021,8098934,1847.17,26.59
消费贷A005447961,73115734,8098934,1182.92,20.76
消费贷A005417731,72834795,1471488,1358.72,91.89
消费贷A005424271,72882791,1471488,279.61,2.68
消费贷A005433702,72973071,9811081,773.44,122.14
消费贷A007344883,99163872,9811081,870.00,6.88
消费贷A007354528,99522632,9811081,832.75,9.9
消费贷A005437208,73010201,8975532,1510.19,23.19
消费贷A005463704,73231193,10429625,1594.89,80.72
消费贷A005559066,74832874,11768980,1613.67,20.31
消费贷A005423706,72879244,1496113,1037.21,36.74
消费贷A005431425,72948115,1496113,1769.67,68.46
消费贷A005421481,72862921,9106598,249.52,20.41
消费贷A005424236,72881392,9106598,1198.56,17.25
消费贷A007364690,99973140,11478147,533.67,6
消费贷A007365978,100038880,11478147,1481.65,16.68
消费贷A007369491,100206086,11478147,83.02,1.54
消费贷A007372973,100374770,11478147,32.59,0.23
消费贷A007373483,100397344,11478147,505.32,7.16
消费贷A007374138,100430930,11478147,1208.77,21.47
消费贷A007374734,100459969,11478147,29.60,0.66
消费贷A005441076,73049084,8565932,1781.54,115.99
消费贷A005472248,73305884,2225168,79.44,3.99
消费贷A005481123,73388680,2225168,748.05,19.73
消费贷A005481127,73388692,2225168,166.86,4.38
消费贷A005483018,73398854,2225168,1983.14,78.83
消费贷A005486076,73427941,2225168,1149.95,30.33
消费贷A005487003,73436987,2225168,117.63,3.6
消费贷A005487712,73446776,2225168,960.80,46.8
消费贷A005487872,73448861,2225168,721.41,28.65
消费贷A005489836,73461740,2225168,778.10,37.87
消费贷A005508852,73658259,2225168,134.79,4.33
消费贷A005509932,73671590,2225168,408.94,13.18
消费贷A005517217,73742300,2225168,1471.32,36.96
消费贷A005518032,73753219,2225168,996.02,32.16
消费贷A005520652,73764884,2225168,342.61,19.06
消费贷A005528026,73868085,2225168,58.70,2.45
消费贷A005428103,72911249,7926860,3736.09,147.6
消费贷A007367682,100111139,9893026,1321.35,163.97
消费贷A007367682,100111167,9893026,172.00,3.4
消费贷A007368250,100152818,9893026,34.38,0.62
消费贷A007368284,100155274,9893026,171.72,3.2
消费贷A007368767,100167797,9893026,1373.43,25.83
消费贷A007368905,100176559,9893026,171.72,3.2
消费贷A007369090,100185281,9893026,34.38,0.62
消费贷A007369098,100185863,9893026,343.38,6.44
消费贷A007369186,100186707,9893026,686.73,12.91
消费贷A007369441,100200907,9893026,34.38,0.62
消费贷A007369491,100206111,9893026,34.38,0.62
消费贷A007369634,100212117,9893026,34.38,0.62
消费贷A007369944,100225059,9893026,34.38,0.62
消费贷A007370151,100235313,9893026,34.38,0.62
消费贷A007370315,100239799,9893026,171.72,3.2
消费贷A007370363,100242956,9893026,34.38,0.62
消费贷A007370636,100257612,9893026,34.38,0.62
消费贷A007370636,100257623,9893026,1716.77,32.29
消费贷A007370776,100264279,9893026,34.38,0.62
消费贷A007371108,100273976,9893026,34.38,0.62
消费贷A007371320,100283992,9893026,34.38,0.62
消费贷A007371555,100297491,9893026,34.38,0.62
消费贷A007371754,100304473,9893026,34.38,0.62
消费贷A007371868,100316864,9893026,34.38,0.62
消费贷A007372144,100328131,9893026,34.38,0.62
消费贷A007372290,100334922,9893026,34.38,0.62
消费贷A007372416,100342659,9893026,34.38,0.62
消费贷A007372583,100353326,9893026,34.38,0.62
消费贷A007372730,100361490,9893026,34.38,0.62
消费贷A007372989,100374326,9893026,34.38,0.62
消费贷A007373097,100381256,9893026,34.38,0.62
消费贷A007373172,100383900,9893026,586.32,11.03
消费贷A007380360,100788966,4142089,1782.35,61.32
消费贷A005515956,73720898,11555976,217.75,1.81
消费贷A005515687,73728467,11555976,2185.15,121.95
消费贷A005515995,73734651,11555976,2452.00,136.84
消费贷A005516170,73735898,11555976,158.43,8.84
消费贷A007370827,100268619,1922087,267.57,7.16
消费贷A007371477,100294563,1922087,169.05,1.79
消费贷A007371798,100314019,1922087,16.99,0.12
消费贷A007373575,100400267,1922087,505.32,7.16
消费贷A007373822,100414997,1922087,335.70,5.94
消费贷A007373928,100425499,1922087,132.75,2.34
消费贷A007374530,100448842,1922087,505.32,7.16
消费贷A007377523,100623864,1922087,67.15,1.17
消费贷A007378585,100694916,1922087,16.99,0.12
消费贷A007378585,100694930,1922087,84.84,0.6
消费贷A007379965,100767709,1922087,84.84,0.6
消费贷A007380324,100786858,1922087,338.08,3.59
消费贷A007380490,100795531,1922087,67.15,1.17
消费贷A007380575,100799477,1922087,169.05,1.79
消费贷A007380575,100799483,1922087,338.08,3.59
消费贷A007381204,100825334,1922087,505.32,7.16
消费贷A007381204,100825336,1922087,252.67,3.57
消费贷A007381835,100853275,1922087,16.99,0.12
消费贷A007382107,100871438,1922087,78.26,1.67
消费贷A005479773,73376420,8029253,1806.43,98.19
消费贷A007323813,98627309,7427122,1758.43,61.65
消费贷A007323901,98634206,7427122,367.27,2.91
消费贷A004559692,71486509,2208868,654.34,12.58
消费贷A005460548,73206496,3396728,6.93,40.14
消费贷A007330641,98747033,3396728,1291.34,30.81
消费贷A007333128,98807108,3396728,522.86,10.37
消费贷A007372700,100358031,8451278,2638.78,63.07
消费贷A007373032,100376836,12076279,2252.93,54.27
消费贷A005230959,72379913,8037429,779.27,66.04
消费贷A005415824,72817772,8037429,1185.93,40.09
消费贷A005455273,73170173,10708211,980.83,56.72
消费贷A005455564,73170493,10708211,136.82,2.39
消费贷A005456367,73173820,10708211,356.88,14.16
消费贷A005457229,73183623,10708211,90.86,1.98
消费贷A005473854,73320257,10708211,399.75,17.65
消费贷A005475953,73342149,10708211,50.92,1.1
消费贷A005475953,73342181,10708211,308.67,6.77
消费贷A005476053,73343007,10708211,145.90,6.44
消费贷A007362774,99894645,10720496,1702.06,61.79
消费贷A007362827,99895717,10720496,3884.55,61.66
消费贷A007363072,99913889,10720496,3884.13,61.65
消费贷A007363253,99921222,10720496,3884.13,61.65
消费贷A007363317,99922891,10720496,3884.13,61.65
消费贷A007365009,99983926,10720496,3884.56,61.66
消费贷A007365199,99990517,10720496,3884.26,61.65
消费贷A007365663,100015685,10720496,169.19,1.89
消费贷A007365759,100022169,10720496,5158.54,102.48
消费贷A007365884,100034803,10720496,3884.19,61.65
消费贷A007366159,100045482,10720496,3884.13,61.65
消费贷A007366159,100045507,10720496,129.52,2.04
消费贷A007366159,100045516,10720496,25.95,0.39
消费贷A007366527,100067850,10720496,3884.13,61.65
消费贷A007366831,100077475,10720496,10156.87,365.12
消费贷A007367010,100089509,10720496,3884.13,61.65
消费贷A007367423,100099621,10720496,17.01,0.12
消费贷A007367481,100102706,10720496,3886.41,61.68
消费贷A007367525,100109010,10720496,5158.54,102.48
消费贷A007367813,100120546,10720496,5158.54,102.48
消费贷A007367901,100136000,10720496,5158.54,102.48
消费贷A007368119,100144913,10720496,171.72,3.2
消费贷A007368119,100144922,10720496,34.38,0.62
消费贷A007369964,100226997,10720496,6413.87,145
消费贷A007370182,100236153,10720496,5150.21,96.9
消费贷A007370392,100244739,10720496,169.05,1.79
消费贷A007370496,100252703,10720496,33.83,0.35
消费贷A007371090,100273110,10720496,5150.21,96.9
消费贷A007371123,100275274,10720496,1371.09,25.8
消费贷A004595173,71519449,4592661,1351.59,44.03
消费贷A005097008,72178289,4592661,91.78,2.24
消费贷A005201631,72336722,4592661,183.08,4.39
消费贷A005271779,72470781,4592661,678.61,19.63
消费贷A005509062,73660145,6603825,432.98,74.57
消费贷A005546985,74414606,6603825,348.04,2.75
消费贷A007329858,98727889,6603825,693.28,8.23
消费贷A007340716,99044453,6603825,753.72,17.99
消费贷A005558599,74825486,11416827,1431.25,30.91
消费贷A007313732,98399408,11416827,1042.09,12.39
消费贷A007374734,100459939,9147612,4848.01,141.76
消费贷A004308255,71138888,8561877,2165.56,43.24
消费贷A007371713,100302546,9304,1844.11,92.27
消费贷A005271809,72474453,4690974,1083.49,31.33
消费贷A007372695,100356533,9524426,1587.01,55.53
消费贷A005250293,72424590,4289562,827.63,98.75
消费贷A005463858,73232622,4289562,3593.10,159
消费贷A005477086,73353843,6317115,272.41,79.74
消费贷A005480090,73377743,6317115,451.91,11.91
消费贷A005487830,73448640,6317115,4422.06,215.55
消费贷A005493441,73504397,6317115,171.80,6.83
消费贷A005446504,73102334,8004646,575.04,10.65
消费贷A005446515,73102428,8004646,1367.37,23.99
消费贷A005446520,73102469,8004646,1367.37,23.99
消费贷A005446521,73102477,8004646,1784.14,70.93
消费贷A005446735,73104243,8004646,1129.65,29.81
消费贷A005447868,73113727,8004646,257.61,4.5
消费贷A005448137,73114188,8004646,713.69,28.35
消费贷A005448232,73115843,8004646,273.55,4.79
消费贷A005449309,73124168,8004646,49.81,0.86
消费贷A005454009,73160740,8004646,148.72,5.88
消费贷A005454157,73164007,8004646,181.00,3.16
消费贷A005454271,73164064,8004646,147.40,2.57
消费贷A005454413,73164339,8004646,233.57,4.08
消费贷A005454427,73164392,8004646,268.52,10.64
消费贷A005454715,73166024,8004646,32.51,0.55
消费贷A005454718,73166045,8004646,181.60,3.97
消费贷A005455120,73169144,8004646,43.94,0.75
消费贷A005459319,73201722,8004646,1414.81,31.06
消费贷A005466262,73252088,8004646,32.03,0.69
消费贷A005467163,73255654,8004646,28.63,0.63
消费贷A005512011,73693792,6521919,1144.75,91.4
消费贷A005512593,73701162,6521919,127.90,7.09
消费贷A005521822,73773273,6521919,52.18,0.43
消费贷A005522278,73778892,6521919,6.40,0.05
消费贷A005523255,73800230,6521919,629.31,23.24
消费贷A005523256,73800252,6521919,2461.91,149.07
消费贷A007384010,100984496,4240413,2577.52,60.68
消费贷A005543238,74267178,2430075,354.95,2.81
消费贷A005435261,72989239,7189516,1817.07,27.39
消费贷A005479513,73374036,7189516,313.61,13.83
消费贷A005516331,73729790,7189516,351.38,8.83
消费贷A007370353,100244258,8541415,1227.61,31.5
消费贷A007377038,100593048,8541415,6220.18,140.62
消费贷A007377075,100593062,8541415,1916.14,43.3
消费贷A007377089,100593069,8541415,120.86,5.04
消费贷A005421873,72864861,468066,192.66,4.44
消费贷A005426206,72898130,468066,1739.95,58.8
消费贷A005429611,72927356,468066,781.80,26.43
消费贷A005418892,72841439,8324121,627.07,91.89
消费贷A005419807,72849827,8324121,543.79,18.36
消费贷A005420754,72856882,8324121,4183.02,141.41
消费贷A007373368,100392166,10872002,4915.99,127.29
消费贷A007375263,100486645,10872002,335.70,5.94
消费贷A007377398,100617315,10872002,725.14,5.13
消费贷A007378544,100690428,10872002,164.74,3.7
消费贷A007378599,100697121,10872002,213.84,4.8
消费贷A007378751,100705125,10872002,213.84,4.8
消费贷A007378753,100705140,10872002,1289.15,9.13
消费贷A007378754,100705153,10872002,1436.16,32.45
消费贷A007379321,100735591,10872002,255.64,6.71
消费贷A007379424,100744727,10872002,414.51,10.92
消费贷A007380185,100777318,10872002,1614.90,22.91
消费贷A007380342,100788013,10872002,3118.39,82.34
消费贷A007380476,100794869,10872002,379.10,9.98
消费贷A007380508,100796791,10872002,6871.38,181.47
消费贷A007381961,100861036,10872002,14109.37,534.35
消费贷A005457415,73185141,11285700,1516.42,166.02
消费贷A005458614,73196281,11285700,2724.28,59.83
消费贷A005471255,73298261,11285700,1270.72,27.89
消费贷A005477476,73357479,11285700,1265.97,27.81
消费贷A005231426,72386238,7341083,1829.65,44.03
消费贷A005417484,72833415,7341083,92.90,0.88
消费贷A005427577,72906806,7341083,2016.58,68.17
消费贷A005253633,72442257,10413301,880.46,25.47
消费贷A007362349,99870035,4543528,184.38,12.31
消费贷A007362349,99870044,4543528,129.52,2.04
消费贷A007362349,99870065,4543528,25.95,0.39
消费贷A007363233,99920897,4543528,2837.29,101.97
消费贷A007375232,100485170,12031192,5443.89,170.53
消费贷A007375165,100485183,12031192,228.26,5.14
消费贷A007375236,100485234,12031192,7751.23,175.25
消费贷A005470946,73295794,10314988,1815.76,97.89
消费贷A005482874,73397557,11404509,265.89,47.69
消费贷A005482874,73397609,11404509,1942.88,51.25
消费贷A005484597,73412439,11404509,182.48,8.88
消费贷A004742826,71713435,799860,229.77,90.58
消费贷A004742836,71718301,799860,46.61,1.13
消费贷A005232431,72399139,799860,62.31,1.78
消费贷A005232432,72399140,799860,46.54,0.44
消费贷A005232507,72400770,799860,322.21,9.29
消费贷A005261260,72450544,799860,1821.02,52.67
消费贷A005261263,72456379,799860,10.30,0.13
消费贷A005317087,72542243,799860,42.61,1.2
消费贷A005330775,72562781,799860,892.33,25.81
消费贷A007353286,99433044,11990222,5080.79,200.66
消费贷A007354212,99514894,7824396,1389.69,16.52
消费贷A005343255,72576109,8762622,160.57,4.64
消费贷A005424647,72885174,10593503,6105.12,551.42
消费贷A005441520,73054505,10593503,413.71,7.94
消费贷A005458724,73196967,10593503,181.60,3.97
消费贷A005474139,73324116,10593503,5454.45,119.82
消费贷A007373881,100420149,11592911,3814.39,145
消费贷A007374023,100426204,11592911,738.32,16.69
消费贷A005434802,72983085,4969673,1971.25,109.92
消费贷A005443040,73069191,4969673,1272.25,22.32
消费贷A005463407,73225691,4969673,632.47,13.89
消费贷A005429939,72931069,9368587,690.84,91.89
消费贷A005437094,73009158,9368587,1973.59,76.35
消费贷A004314552,71154815,6063315,196.81,79.51
消费贷A005065771,72145549,6063315,3742.59,92.45
消费贷A005407948,72749179,7173375,855.99,67.44
消费贷A005413569,72806429,7173375,279.78,9.43
消费贷A005453044,73159427,7173375,97.09,1.68
消费贷A005453693,73160090,7173375,243.32,4.26
消费贷A007367419,100100047,8868885,1200.87,20.69
消费贷A007374140,100430767,8868885,1181.96,26.72
消费贷A004958081,71991385,9950223,2432.93,60.09
消费贷A005424450,72884162,7824620,690.45,30.62
消费贷A005424487,72884172,7824620,10.17,0.09
消费贷A005449372,73124513,7824620,270.92,4.73
消费贷A005466415,73252606,7824620,940.38,20.65
消费贷A005440131,73040594,11117620,1320.87,61.32
消费贷A005445440,73093236,9065492,3546.75,283.81
消费贷A005463858,73232607,9065492,42.89,1.9
消费贷A005510254,73675649,9872392,1186.22,81.29
消费贷A005510254,73675655,9872392,1461.64,81.55
消费贷A005511234,73683469,9872392,32.98,1.05
消费贷A005511438,73684696,9872392,90.44,2.89
消费贷A005511542,73686804,9872392,129.08,7.16
消费贷A005511831,73691506,9872392,29.08,0.91
消费贷A005511883,73692197,9872392,114.94,3.68
消费贷A005513815,73712439,9872392,68.32,3.75
消费贷A005513815,73712459,9872392,242.85,13.51
消费贷A005515297,73734163,9872392,61.68,1.96
消费贷A005515297,73734208,9872392,43.94,1.39
消费贷A005516627,73737990,9872392,814.00,26.29
消费贷A005516627,73737992,9872392,27.18,0.84
消费贷A005517005,73741099,9872392,77.01,4.24
消费贷A005517494,73744085,9872392,115.53,3.7
消费贷A005518279,73754073,9872392,266.75,8.61
消费贷A007374121,100430213,3994781,401.91,31.95
消费贷A007381617,100842478,3994781,1189.90,31.42
消费贷A007363023,99912629,4334816,25.95,0.39
消费贷A007364690,99973149,4334816,33.86,0.37
消费贷A007366816,100076942,4334816,17.01,0.12
消费贷A007368673,100165035,4334816,34.38,0.62
消费贷A007369037,100182214,4334816,34.38,0.62
消费贷A007369445,100201291,4334816,34.38,0.62
消费贷A007370404,100244984,4334816,34.38,0.62
消费贷A007370826,100268807,4334816,34.38,0.62
消费贷A007370904,100271754,4334816,34.38,0.62
消费贷A007371199,100279703,4334816,34.38,0.62
消费贷A007371422,100290851,4334816,34.38,0.62
消费贷A007371812,100309498,4334816,34.38,0.62
消费贷A007372020,100317764,4334816,34.38,0.62
消费贷A007372142,100326964,4334816,34.38,0.62
消费贷A007372300,100336273,4334816,34.38,0.62
消费贷A007372503,100346055,4334816,34.38,0.62
消费贷A007373013,100375483,4334816,34.38,0.62
消费贷A007373030,100376644,4334816,34.38,0.62
消费贷A007373097,100381230,4334816,34.38,0.62
消费贷A007373845,100416696,4334816,42.80,0.94
消费贷A007374257,100436713,4334816,42.80,0.94
消费贷A007374415,100444646,4334816,50.20,1.11
消费贷A007374647,100456657,4334816,42.80,0.94
消费贷A007375124,100482366,4334816,42.80,0.94
消费贷A007375377,100494810,4334816,42.80,0.94
消费贷A007376492,100560857,4334816,42.80,0.94
消费贷A007377117,100595791,4334816,42.80,0.94
消费贷A007377385,100614796,4334816,42.80,0.94
消费贷A007377910,100650089,4334816,42.80,0.94
消费贷A007378183,100666721,4334816,42.80,0.94
消费贷A007378407,100682530,4334816,42.80,0.94
消费贷A007379948,100763750,4334816,51.16,1.32
消费贷A007380131,100776695,4334816,51.16,1.32
消费贷A007380311,100786506,4334816,51.16,1.32
消费贷A007380963,100815293,4334816,6.51,0.17
消费贷A005446734,73104231,9839666,640.25,11.99
消费贷A005458389,73194393,9839666,244.17,5.34
消费贷A005477290,73354590,9839666,186.85,4.09
消费贷A005520613,73764290,9839666,1309.44,42.29
消费贷A007342916,99104427,8877102,424.27,11.62
消费贷A007343253,99112656,8877102,52.25,0.41
消费贷A007343253,99112666,8877102,8.76,0.06
消费贷A007346865,99240789,8877102,1153.19,27.51
消费贷A007352345,99398473,8877102,150.77,1.19
消费贷A007353063,99423998,8877102,1189.54,9.41
消费贷A007358031,99691108,8877102,84.93,0.63
消费贷A007358031,99691111,8877102,21.36,0.15
消费贷A007359773,99762191,8877102,2141.00,51.09
消费贷A007364709,99973725,8877102,462.78,7.34
消费贷A007365296,99993019,8877102,52.92,0.58
消费贷A007366574,100069353,8877102,169.19,1.89
消费贷A007366616,100071137,8877102,69.68,1.09
消费贷A007369551,100208329,8877102,1725.23,32.45
消费贷A007369787,100218499,8877102,746.87,14.04
消费贷A007369836,100223383,8877102,252.67,3.57
消费贷A007370075,100228972,8877102,500.20,9.39
消费贷A007370363,100243145,8877102,34.38,0.62
消费贷A007370442,100246313,8877102,171.72,3.2
消费贷A007370515,100253618,8877102,515.06,9.67
消费贷A007370515,100253639,8877102,171.72,3.2
消费贷A007370515,100253665,8877102,34.38,0.62
消费贷A007370570,100254010,8877102,171.72,3.2
消费贷A007371058,100272784,8877102,34.38,0.62
消费贷A007371734,100303304,8877102,34.38,0.62
消费贷A007372044,100320556,8877102,1850.92,34.82
消费贷A007372747,100362740,8877102,4499.81,84.67
消费贷A005414811,72812048,1397950,75.29,3.83
消费贷A005415499,72815244,1397950,57.02,1.89
消费贷A005416175,72822152,1397950,180.74,6.07
消费贷A005416562,72825456,1397950,563.15,19.01
消费贷A005416572,72825489,1397950,46.54,0.44
消费贷A005417596,72834601,1397950,7.79,0.07
消费贷A005417610,72834602,1397950,182.69,1.74
消费贷A005418346,72837813,1397950,6.38,0.05
消费贷A005418868,72841392,1397950,5.37,0.05
消费贷A005427553,72906469,1397950,47.80,0.45
消费贷A005429896,72930355,1397950,25.41,0.36
消费贷A005429912,72930804,1397950,727.40,24.56
消费贷A005430035,72931953,1397950,12.67,0.18
消费贷A005430488,72937828,1397950,575.20,22.24
消费贷A005524162,73805592,8418347,2955.46,122.78
消费贷A007373425,100395664,10826762,688.87,15.88
消费贷A007374028,100425911,10826762,641.42,14.48
消费贷A007374027,100426818,10826762,329.49,7.43
消费贷A007374490,100447571,10826762,590.97,8.39
消费贷A007343155,99111015,8832050,347.72,10.33
消费贷A007343155,99111026,8832050,8.76,0.06
消费贷A007347926,99269003,8832050,3387.81,80.87
消费贷A005496222,73531363,11346971,1078.16,53.89
消费贷A005516627,73737771,11346971,325.17,10.48
消费贷A005520011,73761137,11346971,812.75,26.24
消费贷A005520033,73761363,11346971,131.97,7.36
消费贷A005442949,73067486,238773,659.54,11.99
消费贷A005442949,73067498,238773,14.38,0.24
消费贷A005443037,73069157,238773,548.71,9.62
消费贷A005446366,73100889,238773,622.84,10.91
消费贷A005451562,73150262,238773,957.22,16.78
消费贷A005452959,73159177,238773,13.78,0.23
消费贷A005456981,73178931,238773,72.62,1.26
消费贷A005457152,73179588,238773,512.80,11.24
消费贷A005457671,73186716,238773,78.12,1.72
消费贷A007352493,99405845,11142162,623.74,10.33
消费贷A007352493,99405883,11142162,870.02,6.88
消费贷A007352513,99406341,11142162,1304.96,10.33
消费贷A007352560,99407290,11142162,2609.91,20.66
消费贷A007352652,99409453,11142162,1304.96,10.33
消费贷A007352740,99415552,11142162,2609.91,20.66
消费贷A007352748,99415994,11142162,927.64,7.34
消费贷A007353168,99429721,11142162,3116.53,24.67
消费贷A007358500,99713101,11142162,719.00,8.54
消费贷A007359144,99739707,11142162,6427.44,153.43
消费贷A007360522,99784483,11142162,3999.77,63.48
消费贷A007365208,99990851,11142162,33.86,0.37
消费贷A007365209,99990871,11142162,57.16,0.63
消费贷A007367000,100089557,11142162,1727.91,27.42
消费贷A005460989,73209066,3695744,783.96,79.74
消费贷A005468675,73269393,3695744,1815.24,39.87
消费贷A005471471,73300382,3695744,1815.24,39.87
消费贷A005475161,73336920,3695744,363.12,7.96
消费贷A005482343,73390760,3695744,2115.88,55.85
消费贷A005451172,73137935,1971366,1855.38,212.85
消费贷A005501039,73570150,1971366,1826.36,93.31
消费贷A007354906,99543880,11994124,2.92,14.61
消费贷A007354911,99544137,11994124,67.55,0.79
消费贷A007354922,99544496,11994124,3194.91,37.99
消费贷A005449033,73122991,8758328,1235.99,98.07
消费贷A005454386,73164267,8758328,4101.94,71.98
消费贷A005455990,73172158,8758328,1367.37,23.99
消费贷A005456654,73177809,8758328,1309.20,52.07
消费贷A007374822,100466220,11252758,117.49,9.68
消费贷A007381638,100842350,11252758,1207.79,31.89
消费贷A007373110,100380987,222402,4320.61,107.61
消费贷A007376053,100537611,222402,848.89,15.07
消费贷A005527457,73847198,7496883,1595.96,61.43
消费贷A005419681,72847986,10810464,341.26,11.53
消费贷A007369489,100206141,11842672,343.38,6.44
消费贷A007369491,100206166,11842672,343.38,6.44
消费贷A007372293,100335308,11842672,343.38,6.44
消费贷A007372989,100374337,11842672,412.04,7.74
消费贷A007379246,100731332,11842672,459.83,12.14
消费贷A007371250,100280115,12026993,1701.58,63.48
消费贷A007372514,100346212,8746060,254.64,11.47
消费贷A007375993,100535150,8746060,507.48,7.19
消费贷A007380310,100785420,8746060,1136.69,30.02
消费贷A005419467,72846250,7677116,1188.20,65.84
消费贷A005420896,72857849,7677116,92.90,0.88
消费贷A005426420,72899722,7677116,25.81,0.24
消费贷A005428919,72917612,7677116,543.79,18.36
消费贷A005431094,72945351,7677116,701.32,27.14
消费贷A005442471,73062385,8856654,1595.92,72.51
消费贷A007372040,100320445,3855600,214.33,4.76
消费贷A007372584,100352908,3855600,343.38,6.44
消费贷A007372688,100356527,3855600,200.98,3.76
消费贷A007373022,100376047,3855600,191.54,3.59
消费贷A007373477,100396918,3855600,641.42,14.48
消费贷A007373477,100396926,3855600,229.10,5.14
消费贷A007373732,100410379,3855600,536.10,12.1
消费贷A007373836,100418166,3855600,216.83,4.88
消费贷A007374038,100427545,3855600,277.01,6.24
消费贷A007374733,100459175,3855600,470.38,10.61
消费贷A007374977,100473794,3855600,427.62,9.64
消费贷A007374977,100473804,3855600,213.84,4.8
消费贷A007375236,100485355,3855600,427.62,9.64
消费贷A007375236,100485364,3855600,251.22,5.66
消费贷A007376487,100561336,3855600,213.84,4.8
消费贷A007376487,100561338,3855600,25.71,0.58
消费贷A005493883,73507896,11388000,2472.45,179.47
消费贷A005494486,73516687,11388000,1562.76,41.24
消费贷A005496739,73534832,11388000,6425.45,313.25
消费贷A005422597,72869414,2786532,1123.68,50.39
消费贷A005424586,72884608,2786532,40.75,0.38
消费贷A005483487,73399685,2786532,8.59,0.07
消费贷A005485801,73422916,2786532,311.77,8.21
消费贷A005490290,73464019,2786532,8.07,0.21
消费贷A005482834,73396219,11031674,2649.95,89.45
消费贷A005486165,73429488,11031674,338.96,8.93
消费贷A005487336,73443412,11031674,1224.51,59.69
消费贷A005510226,73674988,7554214,79.28,17.48
消费贷A005539765,74139086,7554214,1639.19,68.31
消费贷A007367807,100119417,1848523,14305.21,717.54
消费贷A007368263,100153376,1848523,3433.48,64.61
消费贷A007368228,100153464,1848523,5150.21,96.9
消费贷A007368263,100153491,1848523,55.58,1.02
消费贷A007368381,100157025,1848523,875.18,16.45
消费贷A007368431,100158843,1848523,8543.76,160.76
消费贷A007368735,100167163,1848523,69.06,1.28
消费贷A007368911,100179343,1848523,5150.21,96.9
消费贷A007369030,100183870,1848523,5150.21,96.9
消费贷A007369030,100183903,1848523,2859.49,53.8
消费贷A007369188,100187271,1848523,34.38,0.62
消费贷A007369398,100199061,1848523,858.41,16.13
消费贷A007369489,100206213,1848523,36.13,0.66
消费贷A007369509,100207367,1848523,2210.78,41.6
消费贷A007369604,100209599,1848523,2037.87,38.33
消费贷A007369605,100209611,1848523,6899.32,129.83
消费贷A007369787,100218386,1848523,4460.31,83.93
消费贷A007370182,100236197,1848523,34.38,0.62
消费贷A007370442,100246359,1848523,34.38,0.62
消费贷A007370442,100246367,1848523,515.06,9.67
消费贷A007370570,100254087,1848523,171.72,3.2
消费贷A007370570,100254107,1848523,34.38,0.62
消费贷A007370576,100259572,1848523,848.14,6
消费贷A007371224,100281045,1848523,2526.49,35.86
消费贷A007371655,100300064,1848523,8551.82,193.36
消费贷A007371891,100317021,1848523,34.38,0.62
消费贷A007372024,100318906,1848523,8375.66,157.61
消费贷A007372045,100320807,1848523,2531.50,47.62
消费贷A007372704,100357352,1848523,5150.21,96.9
消费贷A007372704,100357360,1848523,5150.21,96.9
消费贷A007372702,100357376,1848523,34.38,0.62
消费贷A007372707,100357521,1848523,5150.21,96.9
消费贷A007372699,100357534,1848523,6346.22,119.42
消费贷A007372739,100362860,1848523,34.38,0.62
消费贷A007372750,100362914,1848523,5150.21,96.9
消费贷A007372748,100362966,1848523,171.72,3.2
消费贷A007373049,100377264,1848523,7668.13,202.51
消费贷A007373057,100377273,1848523,1716.77,32.29
消费贷A007373049,100377296,1848523,13287.14,350.94
消费贷A007373057,100377308,1848523,515.06,9.67
消费贷A007373256,100387929,1848523,50.55,0.7
消费贷A007373307,100389434,1848523,686.73,12.91
消费贷A007373283,100389470,1848523,5150.21,96.9
消费贷A007373288,100389615,1848523,1690.28,17.97
消费贷A007373288,100389622,1848523,507.10,5.39
消费贷A007373380,100392151,1848523,2022.87,38.06
消费贷A007382738,100896365,12084321,3291.78,115.89
消费贷A005412683,72795856,10626173,1802.47,63.43
消费贷A005528226,73903366,156893,4090.28,319.41
消费贷A005531276,73912959,156893,1843.86,68.2
消费贷A004554905,71457543,8103067,2021.09,52.99
消费贷A007360915,99797633,6341763,383.69,4.31
消费贷A007368400,100157999,6341763,252.67,3.57
消费贷A007381626,100842315,6341763,1155.80,30.52
消费贷A005355640,72610047,7337095,1303.97,46.59
消费贷A005516666,73739044,29928,1948.21,109.26
消费贷A005484601,73412503,3110111,1485.73,45.16
消费贷A004448049,71342297,25843,1088.42,53.01
消费贷A004546799,71475051,25843,580.68,13.98
消费贷A007371855,100316386,11600962,91.82,19.37
消费贷A007374079,100428969,11600962,2504.11,56.62
消费贷A004942253,71969034,1844457,639.86,84.86
消费贷A005451840,73142755,1844457,254.73,4.45
消费贷A005454427,73164383,1844457,1901.32,75.61
消费贷A005452534,73151941,3437772,834.26,14.85
消费贷A005453041,73159394,3437772,631.19,11.06
消费贷A005453155,73159503,3437772,136.82,2.39
消费贷A005454301,73164087,3437772,836.40,33.23
消费贷A005455006,73168137,3437772,2495.50,43.78
消费贷A005455327,73170263,3437772,321.33,11.31
消费贷A005456833,73178439,3437772,423.11,7.41
消费贷A005457353,73185023,3437772,103.91,2.26
消费贷A005457367,73185028,3437772,1071.49,42.57
消费贷A005457489,73185487,3437772,27.42,0.59
消费贷A005457492,73185627,3437772,72.70,1.58
消费贷A005457539,73186214,3437772,91.62,3.6
