借款标题,投资记录ID,用户ID,还款金额（单位元，保留两位小数）,利息
消费贷A005461026,73209581,1495412,25.62,0.54
消费贷A005474729,73329601,1495412,999.90,44.22
消费贷A007342895,99104031,42343,473.97,13.19
消费贷A005234790,72440162,7849232,2293.25,66.32
消费贷A005446734,73104237,7849232,446.15,7.82
消费贷A005451565,73141092,7849232,76.99,1.35
消费贷A005344560,72578954,7703836,2093.99,60.56
消费贷A005448695,73119805,7703836,616.54,10.82
消费贷A007379563,100747690,12034503,1496.37,28.35
消费贷A007371868,100316942,11690434,82.17,1.53
消费贷A007371891,100316965,11690434,1667.25,31.36
消费贷A005343324,72576694,6201646,333.33,9.63
消费贷A005409299,72756950,6133038,344.98,9.96
消费贷A005447670,73111702,3974474,522.26,9.16
消费贷A005482342,73390391,11403732,2094.89,92.68
消费贷A004287871,71093229,3367241,163.71,3.15
消费贷A005456028,73172354,10411493,2842.91,156.03
消费贷A004546571,71452601,4062528,2115.17,50.91
消费贷A005460988,73208951,11126230,3174.27,112.04
消费贷A007372025,100318772,223617,781.08,14.69
消费贷A005465976,73251048,8307195,455.08,16.04
消费贷A005489221,73453331,10208541,1783.01,47.06
消费贷A005410236,72767201,3682750,493.25,14.26
消费贷A005417513,72834527,10407193,277.16,3.98
消费贷A005417922,72836400,10407193,12.76,0.12
消费贷A005417756,72836409,10407193,1542.76,52.13
消费贷A005253637,72442558,1431954,3301.21,95.5
消费贷A005487872,73448898,8542474,713.69,28.35
消费贷A005498973,73545900,8542474,4012.38,205.01
消费贷A007334907,98858126,4984263,428.23,10.19
消费贷A007381795,100850537,4984263,201.86,2.85
消费贷A007338807,98986236,11287847,4086.99,97.56
消费贷A005524023,73804698,11434272,2028.88,122.87
消费贷A005463738,73232259,11211069,25.26,0.54
消费贷A007335744,98882701,11211069,1301.86,31.05
消费贷A005413131,72803920,8536341,2718.58,91.89
消费贷A005419955,72850880,8536341,543.79,18.36
消费贷A005420269,72853792,8536341,928.04,8.89
消费贷A005425917,72893700,8536341,543.79,18.36
消费贷A005430217,72934404,8536341,184.81,2.65
消费贷A005432089,72956316,8536341,3156.73,122.14
消费贷A005434289,72977841,8536341,184.81,2.65
消费贷A005436476,73000521,8536341,135.23,5.23
消费贷A005499945,73558224,6931952,412.76,11.41
消费贷A005528022,73866201,6931952,2498.24,92.4
消费贷A005412087,72789174,7336436,92.90,0.88
消费贷A005412091,72789381,7336436,606.12,11.65
消费贷A004169103,70920136,6029820,24.28,0.34
消费贷A004510811,71394916,6029820,162.42,3.89
消费贷A005494481,73514951,6029820,138.05,3.61
消费贷A007354589,99526807,6029820,174.45,2.07
消费贷A007366582,100069626,6029820,256.67,4.06
消费贷A007370113,100233350,6029820,203.29,3.8
消费贷A007371477,100294848,6029820,169.05,1.79
消费贷A007375156,100482835,6029820,255.95,5.76
消费贷A007376138,100541222,6029820,213.84,4.8
消费贷A007377930,100651504,6029820,350.00,7.89
消费贷A007381303,100828145,6029820,431.25,11.36
消费贷A007381357,100828149,6029820,102.57,2.68
消费贷A007381626,100842492,6029820,102.26,2.67
消费贷A007383942,100983823,6029820,437.87,13.19
消费贷A007384068,100984759,6029820,318.57,9.61
消费贷A004942259,71969071,3163540,943.31,23.28
消费贷A005425182,72888222,3163540,232.09,2.22
消费贷A005425182,72888231,3163540,291.07,2.78
消费贷A005425188,72888243,3163540,68.99,0.66
消费贷A005425163,72888244,3163540,82.22,0.78
消费贷A005425179,72888245,3163540,503.03,17
消费贷A005471221,73297931,8289753,820.57,18.02
消费贷A007345800,99201310,5664254,102.40,2.82
消费贷A007345800,99201343,5664254,1680.68,46.86
消费贷A005447519,73110407,10215731,18.97,0.32
消费贷A007313683,98397529,10215731,4658.49,92.55
消费贷A005299503,72504962,8827180,179.96,3.46
消费贷A007337207,98931165,3903893,87.04,0.68
消费贷A007353873,99507202,3903893,342.84,2.57
消费贷A007368154,100145541,3903893,34.38,0.62
消费贷A007376188,100548153,3903893,16.99,0.12
消费贷A007376188,100548171,3903893,16.99,0.12
消费贷A007376298,100551551,3903893,1347.77,9.54
消费贷A005205315,72337938,7930313,1978.17,47.61
消费贷A005454343,73164098,7965130,264.53,4.64
消费贷A005535495,73982726,5245414,579.07,24.11
消费贷A005524978,73814069,7331289,4415.11,267.42
消费贷A005317078,72543517,8740152,961.78,27.79
消费贷A007349195,99304767,8740152,1611.91,25.58
消费贷A007372391,100338704,11073896,2235.05,81.65
消费贷A005460987,73208940,9551185,651.11,14.3
消费贷A004309783,71152948,7158185,4136.32,79.51
消费贷A005428624,72915604,7158185,2175.03,73.51
消费贷A005467530,73257131,7158185,413.14,18.28
消费贷A005413018,72798423,1391057,1258.84,42.55
消费贷A007384070,100984941,16845,1406.91,42.49
消费贷A005408763,72753316,27092,969.7,28.04
消费贷A005315128,72532065,10816882,2158.55,62.44
消费贷A007367477,100102225,11726163,509.41,3.82
消费贷A007367930,100137909,11726163,0.91,0.02
消费贷A005431132,72945626,5405105,329.09,12.7
消费贷A005437247,73010614,5405105,189.43,2.72
消费贷A005445318,73092177,5405105,357.23,14.16
消费贷A005447303,73108761,5405105,74.57,1.29
消费贷A005483454,73399402,5405105,227.29,5.97
消费贷A005502252,73582259,5405105,486.14,27.08
消费贷A007365347,100000725,5405105,17.01,0.12
消费贷A007365955,100038416,5405105,17.01,0.12
消费贷A007369210,100188313,5405105,34.38,0.62
消费贷A007369585,100208936,5405105,100.20,1.87
消费贷A005250604,72430694,3975641,1944.2,56.24
消费贷A004370090,71212498,4261287,28.67,0.4
消费贷A004379766,71248082,4261287,724.38,13.92
消费贷A005412106,72789288,3861970,179.87,6.05
消费贷A005507096,73637376,3861970,124.42,4.01
消费贷A004598891,71526596,2141641,914.88,22
消费贷A004978100,72018950,2141641,521.57,12.88
消费贷A005409299,72756952,9236832,35.68,1.03
消费贷A007366257,100049919,8215953,1553.82,24.66
消费贷A007370619,100259833,8215953,1419.34,20.15
消费贷A005317287,72547022,5334462,70.34,1
消费贷A005389175,72679529,5334462,217.71,6.27
消费贷A005416147,72822155,5334462,12.56,0.11
消费贷A005416175,72822156,5334462,143.55,4.82
消费贷A005458833,73198767,5334462,263.67,5.77
消费贷A005462059,73215252,5334462,117.74,2.56
消费贷A005463182,73224258,5334462,453.89,9.96
消费贷A005527463,73847361,5334462,237.40,8.76
消费贷A007371134,100275295,10431852,252.67,3.57
消费贷A007371134,100275298,10431852,50.55,0.7
消费贷A007371415,100291220,10431852,33.83,0.35
消费贷A007374163,100433743,10431852,50.55,0.7
消费贷A007375585,100504613,10431852,169.05,1.79
消费贷A007377131,100593194,10431852,84.84,0.6
消费贷A007377131,100593214,10431852,16.99,0.12
消费贷A007377401,100615849,10431852,67.15,1.17
消费贷A007379885,100762171,10431852,252.67,3.57
消费贷A007381011,100818030,10431852,411.48,8.76
消费贷A005444579,73084879,2512341,774.08,30.76
消费贷A005191185,72307993,1453549,410.02,9.86
消费贷A005231358,72380688,715254,778.75,88.07
消费贷A005366461,72628169,715254,2101.75,60.81
消费贷A005477290,73354598,11192662,217.91,4.77
消费贷A005480576,73380612,11192662,196.29,5.17
消费贷A004576060,71503123,8619389,632.13,15.21
消费贷A005436621,73001937,4371010,184.81,2.65
消费贷A005446360,73100798,4371010,615.82,24.46
消费贷A007384069,100984895,7868030,1891.81,57.17
消费贷A005416070,72821438,11093665,46.54,0.44
消费贷A005416071,72821449,11093665,14.03,0.13
消费贷A005416072,72821497,11093665,23.36,0.22
消费贷A005416074,72821541,11093665,10.36,0.09
消费贷A005435411,72991523,11093665,315.77,12.19
消费贷A005446223,73099583,11093665,149.06,2.6
消费贷A004235599,71036910,3162680,1792.40,34.45
消费贷A005413569,72806311,3162680,4077.87,137.82
消费贷A005416529,72825075,3162680,2127.02,71.87
消费贷A005424734,72885490,3162680,714.24,6.84
消费贷A005427297,72904697,3162680,2990.43,101.07
消费贷A005427530,72906339,3162680,2319.90,22.23
消费贷A005429772,72929495,3162680,1073.61,15.44
消费贷A005431094,72945354,3162680,631.42,24.41
消费贷A005432302,72958031,3162680,315.77,12.19
消费贷A005435174,72988083,3162680,3901.87,150.97
消费贷A005024500,72080980,7196263,917.06,22.63
消费贷A005261266,72451446,7196263,276.79,8.01
消费贷A005216891,72349216,8062583,914.88,22
消费贷A005413614,72806475,8062583,185.70,1.77
消费贷A005435942,72996003,8062583,473.59,18.29
消费贷A007372691,100356026,8062583,426.93,12.9
消费贷A005470459,73292859,8481420,363.35,7.97
消费贷A005535327,73979842,1397255,182.51,6.7
消费贷A005535329,73979899,1397255,618.33,22.86
消费贷A007350009,99329205,6577791,1567.90,12.41
消费贷A007372739,100362674,6577791,1491.01,28.04
消费贷A004203632,70993557,8801956,65.62,1.26
消费贷A004810482,71810885,8053337,407.44,10.04
消费贷A005119391,72209047,8053337,366.87,9.04
消费贷A005392333,72691564,8053337,266.21,7.67
消费贷A005517501,73744619,8053337,279.99,9.02
消费贷A005521150,73769466,8053337,1329.93,49.17
消费贷A005521150,73769473,8053337,76.84,2.8
消费贷A005521157,73769478,8053337,1696.58,62.75
消费贷A005260753,72445783,4754028,787.79,22.76
消费贷A005369185,72632376,4754028,247.58,2.37
消费贷A005410189,72766808,4754028,427.00,12.34
消费贷A004195438,70960779,7116353,138.00,2.64
消费贷A005417080,72830074,7116353,400.69,3.83
消费贷A005439605,73035809,7116353,564.94,24.63
消费贷A005417800,72835489,36404,543.79,18.36
消费贷A005417773,72836695,36404,63.49,0.91
消费贷A005096997,72178333,7483973,41.15,1
消费贷A005169120,72283278,7483973,914.88,22
消费贷A005291187,72492208,7483973,38.57,1.08
消费贷A005374761,72642111,7483973,3330.62,96.35
消费贷A004531557,71422259,1408554,917.51,22.07
消费贷A005496572,73532816,11341551,789.97,16.5
消费贷A005516157,73735102,11341551,1294.45,72.24
消费贷A004717035,71682490,6160924,630.72,15.16
消费贷A005503730,73592824,6943277,324.81,10.47
消费贷A005471338,73298892,9050831,453.89,9.96
消费贷A007358748,99725156,9050831,17.01,0.12
消费贷A007361594,99837510,9050831,29.65,0.32
消费贷A007329579,98723700,11910909,34.44,0.66
消费贷A007331346,98762963,11910909,8.76,0.06
消费贷A007333216,98808292,11910909,870.02,6.88
消费贷A007333633,98819734,11910909,2565.12,61.22
消费贷A004640705,71574793,2755170,632.1,15.21
消费贷A005504209,73598180,11160288,330.6,10.66
消费贷A005413614,72806599,1104449,8.69,0.08
消费贷A005419654,72847773,1104449,92.90,0.88
消费贷A005460848,73208537,1104449,1399.00,61.86
消费贷A005506641,73632401,1104449,1010.86,32.66
消费贷A005492959,73496262,11452159,3888.78,81.34
消费贷A004599558,71517221,627293,91.62,2.19
消费贷A004612073,71555403,627293,91.62,2.19
消费贷A005183810,72297857,627293,183.08,4.39
消费贷A005382578,72662254,627293,227.73,6.57
消费贷A005422828,72870921,627293,46.54,0.44
消费贷A005435915,72995799,627293,723.21,27.96
消费贷A004255357,71046764,3491432,689.45,13.24
消费贷A007383928,100983344,3491432,1183.98,8.38
消费贷A005415461,72814151,9811659,299.85,10.11
消费贷A005061294,72131160,7278128,1262.03,31.17
消费贷A004352706,71192268,336484,9.23,0.13
消费贷A005447673,73111756,8705760,981.73,12.29
消费贷A004625923,71561034,141927,13.91,0.25
消费贷A004742787,71718834,141927,18.44,0.44
消费贷A005147553,72241567,141927,18.44,0.44
消费贷A005429453,72926103,141927,136.05,4.58
消费贷A005429631,72928064,141927,9.36,0.12
消费贷A005434500,72980106,141927,13.91,0.25
消费贷A007384084,100985002,141927,1007.41,30.42
消费贷A005154481,72256491,7898641,2635.77,65.11
消费贷A005253601,72437975,1474170,1299.02,37.57
消费贷A007307199,98213742,4569654,632.63,10.02
消费贷A005470706,73289793,6211110,1324.71,29.08
消费贷A005420246,72853671,10186466,15.83,0.15
消费贷A005438816,73028311,10186466,748.57,14.38
消费贷A007366789,100076431,10186466,509.64,5.73
消费贷A007366847,100078071,10186466,261.09,4.13
消费贷A007369445,100201220,10186466,980.25,18.43
消费贷A007370670,100263087,10186466,220.07,4.13
消费贷A007371056,100271992,10186466,461.07,8.67
消费贷A007372914,100369675,9698025,600.85,11.3
消费贷A004599560,71519385,9610988,3835.05,92.3
消费贷A004230903,71025565,3247694,62.99,1.2
消费贷A004235600,71025573,3247694,17.29,0.32
消费贷A005534149,73963184,3247694,599.74,22.17
消费贷A007366406,100062004,11306540,618.75,192.27
消费贷A007367811,100120504,11306540,2850.22,79.47
消费贷A007368718,100166773,11306540,3433.48,64.61
消费贷A007369020,100183055,11306540,3433.48,64.61
消费贷A007370479,100248907,11306540,1818.52,34.2
消费贷A007370427,100248951,11306540,3433.82,64.61
消费贷A007371297,100285170,11306540,3970.18,74.69
消费贷A007372501,100345827,11306540,4763.14,89.63
消费贷A007373029,100376484,11306540,4023.22,75.69
消费贷A005150383,72247623,6986474,1834.01,45.29
消费贷A005412489,72793809,6986474,95.43,0.91
消费贷A005413241,72801275,6986474,2235.83,75.57
消费贷A004594171,71507399,2541223,1059.08,25.48
消费贷A005422706,72870476,9386508,928.04,8.89
消费贷A005423227,72873690,9386508,1391.99,13.33
消费贷A005475950,73341703,9386508,1739.57,76.98
消费贷A005523600,73801688,11064877,595.33,22
消费贷A007332080,98779901,11064877,390.42,3.09
消费贷A007334819,98854313,11504169,4834.03,115.39
消费贷A005164266,72269510,2748079,37.60,0.89
消费贷A005414851,72811930,2748079,12.14,0.11
消费贷A005427398,72905227,2748079,13.11,0.12
消费贷A007370340,100243282,2748079,336.67,6.31
消费贷A004230914,71025806,1332888,198.29,3.79
消费贷A005062257,72132006,1332888,53.97,1.3
消费贷A005528034,73869617,1332888,106.98,3.95
消费贷A004546799,71475469,3280575,183.08,4.39
消费贷A005438916,73029203,3280575,29.57,0.55
消费贷A007312370,98361889,3280575,39.51,0.76
消费贷A007315211,98438375,3280575,46.97,0.91
消费贷A007350551,99344795,3280575,36.55,0.28
消费贷A007356495,99629451,3280575,86.98,1.02
消费贷A007368913,100176671,3280575,56.34,0.78
消费贷A007368911,100179370,3280575,41.84,0.76
消费贷A007371105,100274138,3280575,40.79,0.75
消费贷A007372274,100331138,3280575,46.86,0.86
消费贷A007373479,100397212,3280575,141.33,1.99
消费贷A007374109,100430051,3280575,110.95,1.95
消费贷A007374637,100453981,3280575,61.66,0.64
消费贷A007375377,100494721,3280575,80.46,1.8
消费贷A007377756,100639432,3280575,262.32,5.89
消费贷A007378660,100699217,3280575,71.00,1.58
消费贷A007380368,100787998,3280575,53.91,2.22
消费贷A005432302,72958028,8815112,1808.56,69.96
消费贷A005426158,72897365,6876903,1568.89,53.03
消费贷A004123538,70860723,7205602,479.68,9.22
消费贷A005517456,73743345,10974774,761.82,42.48
消费贷A007345127,99174253,3021503,87.04,0.68
消费贷A007361509,99832202,3021503,33.86,0.37
消费贷A007376964,100586670,3021503,605.86,10.75
消费贷A005540256,74151966,11072058,3579.48,149.18
消费贷A005540395,74155726,11072058,997.77,41.58
消费贷A005415191,72812870,9427483,92.90,0.88
消费贷A005415595,72816196,9427483,537.21,18.15
消费贷A007318480,98511812,7287545,1733.28,34.43
消费贷A005474024,73321818,5697269,3196.83,70.22
消费贷A005253592,72434570,4765420,1612.96,46.66
消费贷A005434810,72983215,7259850,704.66,27.23
消费贷A005531302,73969644,7259850,69.91,0.87
消费贷A005442120,73059521,10691078,92.47,1.76
消费贷A005483679,73404305,10691078,771.95,20.35
消费贷A005483796,73406824,10691078,369.70,11.38
消费贷A005416270,72822755,6986445,92.90,0.88
消费贷A005421882,72864899,6986445,92.90,0.88
消费贷A005430702,72939815,6986445,184.81,2.65
消费贷A005443971,73079662,6986445,683.73,11.99
消费贷A005466285,73252179,6986445,1092.03,23.96
消费贷A005472440,73310053,6986445,726.17,15.93
消费贷A005516659,73738760,6986445,1160.28,37.5
消费贷A007348878,99294075,3082886,275.99,2.18
消费贷A005389474,72679635,8989240,410.69,11.86
消费贷A007344479,99150167,8989240,146.65,1.16
消费贷A007344908,99164273,4606708,264.46,2.09
消费贷A007363334,99923446,4198136,500.72,7.94
消费贷A007365209,99990907,4198136,63.32,0.7
消费贷A007369441,100200920,4198136,1716.77,32.29
消费贷A007371891,100317097,4198136,87.99,1.63
消费贷A007373527,100398471,4198136,2223.49,50.26
消费贷A007379948,100763838,4198136,21.07,0.55
消费贷A005433346,72969904,1905316,784.56,26.5
消费贷A007342614,99096150,6058720,501.70,3.97
消费贷A007342634,99096581,6058720,99.55,0.78
消费贷A007342646,99096826,6058720,1309.24,10.36
消费贷A007342651,99096829,6058720,612.95,4.85
消费贷A007342653,99096854,6058720,1025.41,8.12
消费贷A007373754,100411502,11151893,42.80,0.94
消费贷A007379685,100752981,11151893,4837.20,127.73
消费贷A004575959,71493886,3743480,379.34,9.13
消费贷A005411540,72781568,2846442,103.30,0.98
消费贷A005457850,73186790,2846442,962.31,21.12
消费贷A005476076,73342774,2846442,966.20,21.22
消费贷A005416421,72823811,7495344,69.71,0.66
消费贷A005434406,72979006,7495344,116.25,4.49
消费贷A004546807,71474481,8159934,2596.89,62.51
消费贷A005413500,72805652,9840210,115.19,1.33
消费贷A005413560,72806012,9840210,27.95,0.26
消费贷A005435176,72988116,9840210,9.36,0.12
消费贷A005438732,73027656,9840210,82.83,1.58
消费贷A005438750,73027769,9840210,82.83,1.58
消费贷A005471255,73298259,9840210,25.12,0.53
消费贷A005476243,73346794,9840210,1619.65,49.93
消费贷A005487143,73441912,9840210,255.40,6.73
消费贷A007310095,98297525,7996094,1456.57,27.78
消费贷A005411812,72785582,1412829,377.24,12.74
消费贷A005449915,73128527,78539,1336.26,53.11
消费贷A005463718,73231310,78539,2490.86,54.71
消费贷A007330014,98732012,6421163,3011.46,59.81
消费贷A004615082,71548300,10101329,3837.08,92.35
消费贷A005459805,73203362,2794214,799.44,35.34
消费贷A005465976,73251033,2794214,232.76,8.21
消费贷A004742830,71718112,8555087,18.44,0.44
消费贷A005233129,72426431,8555087,1602.38,46.36
消费贷A005542944,74236834,8799828,641.73,31.22
消费贷A005543605,74260169,8799828,1150.77,47.94
消费贷A007338807,98986238,8799828,115.28,2.73
消费贷A007339530,99007168,8799828,25.95,0.39
消费贷A007340370,99031590,8799828,89.11,0.7
消费贷A007343215,99111682,8799828,889.94,7.04
消费贷A007344455,99149568,8799828,462.37,3.66
消费贷A007345371,99183993,8799828,1154.41,9.13
消费贷A007348132,99276141,8799828,26.90,0.21
消费贷A007348957,99296052,8799828,14.62,0.11
消费贷A007360298,99775205,8799828,2141.18,33.98
消费贷A007372981,100374524,8799828,2366.43,44.53
消费贷A007376889,100582162,6867,3356.82,59.63
消费贷A007378648,100698782,6867,67.15,1.17
消费贷A007379240,100730819,6867,16.99,0.12
消费贷A007380390,100788841,6867,16.99,0.12
消费贷A007381889,100854310,6867,11.94,0.25
消费贷A005482342,73390363,10964,1998.53,88.41
消费贷A007361090,99808773,10964,507.51,5.71
消费贷A007374474,100446899,10964,516.35,9.17
消费贷A005414476,72808874,4425366,280.92,2.69
消费贷A005422887,72871246,4425366,891.52,30.11
消费贷A005428137,72911509,4425366,879.49,29.71
消费贷A007357455,99671567,1737420,17.01,0.12
消费贷A007357455,99671574,1737420,17.01,0.12
消费贷A007371555,100297446,1737420,34.38,0.62
消费贷A007372431,100344340,1737420,50.55,0.7
消费贷A007372431,100344367,1737420,50.55,0.7
消费贷A007372712,100357858,1737420,34.38,0.62
消费贷A007374079,100428977,1737420,42.80,0.94
消费贷A007374079,100429008,1737420,42.80,0.94
消费贷A007374709,100458618,1737420,67.15,1.17
消费贷A007376637,100569397,1737420,42.80,0.94
消费贷A007376637,100569410,1737420,42.80,0.94
消费贷A007377385,100614646,1737420,42.80,0.94
消费贷A007377809,100640650,1737420,67.68,2.26
消费贷A007377809,100640672,1737420,67.68,2.26
消费贷A007378678,100700343,1737420,16.99,0.12
消费贷A007378990,100716660,1737420,42.80,0.94
消费贷A007378990,100716685,1737420,42.80,0.94
消费贷A007378990,100716695,1737420,42.80,0.94
消费贷A007381898,100854168,1737420,56.05,0.98
消费贷A005409272,72756922,3465954,1590.01,45.99
消费贷A007366706,100074259,9744973,84.93,0.63
消费贷A007366706,100074286,9744973,17.01,0.12
消费贷A007367468,100100855,9744973,169.19,1.89
消费贷A007368861,100175299,9744973,252.67,3.57
消费贷A007368861,100175307,9744973,50.55,0.7
消费贷A007369352,100197018,9744973,252.67,3.57
消费贷A007369352,100197029,9744973,50.55,0.7
消费贷A007371354,100287176,9744973,84.84,0.6
消费贷A007372810,100365437,9744973,252.67,3.57
消费贷A007372810,100365444,9744973,50.55,0.7
消费贷A007373166,100383501,9744973,171.72,3.2
消费贷A007374397,100443568,9744973,33.83,0.35
消费贷A007374590,100453646,9744973,3045.46,68.84
消费贷A007350055,99330610,7971491,903.15,7.14
消费贷A005427540,72906411,1716928,340.61,11.48
消费贷A005463683,73230967,1716928,38.88,0.84
消费贷A005527989,73865577,14049,208.55,1.73
消费贷A005528017,73865579,14049,463.44,28.05
消费贷A004159055,70909961,3782363,951.76,18.29
消费贷A005447033,73105894,11206223,1843.93,48.67
消费贷A005416643,72826225,10478201,5.28,0.04
消费贷A005416648,72826227,10478201,2300.40,77.74
消费贷A005418303,72837540,10478201,79.87,0.76
消费贷A005419467,72846306,10478201,88.82,2.57
消费贷A005409592,72758810,4096729,248.74,7.17
消费贷A005418853,72841119,4096729,219.78,7.39
消费贷A005423907,72879869,4096729,8.86,0.08
消费贷A005467333,73256205,4096729,101.40,2.2
消费贷A005483548,73403546,4096729,118.16,3.1
消费贷A005483922,73407108,4096729,53.66,2.55
消费贷A005502253,73582721,4096729,175.42,9.74
消费贷A005509174,73662144,4096729,284.41,15.82
消费贷A005519794,73759853,4096729,315.86,10.18
消费贷A005522326,73779080,4096729,39.52,1.43
消费贷A005527987,73858807,4096729,77.03,2.82
消费贷A005528162,73892463,2679488,422.85,15.63
消费贷A005437978,73021441,9839230,13.91,0.25
消费贷A005538377,74146922,9839230,8.76,0.06
消费贷A005539041,74159275,9839230,8.76,0.06
消费贷A005539751,74172623,9839230,8.76,0.06
消费贷A005541891,74229006,9839230,11.95,0.13
消费贷A005542290,74245289,9839230,8.76,0.06
消费贷A005554183,74701313,9839230,8.76,0.06
消费贷A007312370,98362038,9839230,34.44,0.66
消费贷A007315298,98446764,9839230,34.44,0.66
消费贷A007337623,98945730,9839230,524.96,12.51
消费贷A005060867,72129623,7445121,221.97,5.48
消费贷A007359429,99752731,10692176,84.93,0.63
消费贷A007362490,99878077,10692176,169.19,1.89
消费贷A007362674,99889310,10692176,679.21,5.09
消费贷A007364902,99981022,10692176,2071.57,32.86
消费贷A007364917,99981167,10692176,169.19,1.89
消费贷A007366400,100059724,10692176,524.89,5.91
消费贷A004546807,71475606,8099457,18.50,0.42
消费贷A004654717,71592263,8099457,21.30,0.5
消费贷A004810595,71811112,8099457,91.78,2.24
消费贷A005167048,72276085,8099457,18.64,0.42
消费贷A005184546,72298688,8099457,18.64,0.42
消费贷A005271797,72474612,8099457,57.01,1.63
消费贷A005385857,72669428,8099457,22.87,0.63
消费贷A005413487,72805274,8099457,4.78,0.04
消费贷A005413324,72806316,8099457,5.02,0.04
消费贷A005417944,72837154,8099457,46.54,0.44
消费贷A005420796,72857139,8099457,5.84,0.05
消费贷A005420981,72858247,8099457,27.35,0.89
消费贷A005431799,72952942,8099457,112.50,4.34
消费贷A007379240,100730516,12079683,729.49,5.16
消费贷A005407748,72746923,5179060,1100.49,31.83
消费贷A005415447,72814503,150268,784.56,26.5
消费贷A005442320,73060979,11218517,1268.96,24.38
消费贷A005460746,73207995,11218517,1815.33,39.87
消费贷A005462986,73223101,11218517,635.41,13.93
消费贷A005476101,73344290,11218517,799.44,35.34
消费贷A005476249,73347244,11218517,354.52,5.91
消费贷A005480576,73380593,11218517,1242.63,32.79
消费贷A005483795,73406689,11218517,5.35,0.14
消费贷A005416338,72823396,4775755,242.34,2.32
消费贷A005422553,72869068,4775755,2309.91,78.06
消费贷A005232917,72422439,10396571,227.73,6.57
消费贷A005502252,73582275,10396571,2099.42,117.18
消费贷A005377902,72647984,8854400,4329.66,125.25
消费贷A007383951,100983654,34569,548.01,16.53
消费贷A005411964,72786934,4126512,1006.92,34.02
消费贷A004255357,71046698,7159650,2481.84,47.71
消费贷A004314355,71146695,7159650,620.11,8.93
消费贷A005326338,72558597,10558385,4805.44,139.02
消费贷A005335464,72568764,4918105,2276.23,65.84
消费贷A005412733,72796038,4918105,7.91,0.07
消费贷A005523233,73804494,4918105,200.44,5.88
消费贷A007372028,100320235,7197563,1716.77,32.29
消费贷A007382863,100899235,7197563,2952.36,31.4
消费贷A004446476,71339491,657181,27.68,0.51
消费贷A005248960,72422296,657181,143.78,4.13
消费贷A005232912,72422302,657181,220.56,6.35
消费贷A005409080,72755816,657181,45.62,1.29
消费贷A005413500,72805592,657181,92.90,0.88
消费贷A005494182,73515002,657181,22.68,0.57
消费贷A005506365,73628988,657181,27.18,0.84
消费贷A005535533,74126869,657181,11.95,0.13
消费贷A005547725,74463341,657181,8.76,0.06
消费贷A007307594,98227476,657181,25.95,0.39
消费贷A007314568,98425287,657181,34.44,0.66
消费贷A007353358,99434945,657181,426.50,3.37
消费贷A007370975,100272429,657181,252.67,3.57
消费贷A007372152,100328948,657181,171.72,3.2
消费贷A007373020,100376140,657181,171.72,3.2
消费贷A007375347,100493990,657181,67.15,1.17
消费贷A007377709,100635993,657181,542.24,12.24
消费贷A005446352,73100664,420638,142.35,2.48
消费贷A005471343,73298935,420638,798.22,35.3
消费贷A005413682,72807637,8509339,183.87,6.19
消费贷A005433268,72969019,8509339,231.01,3.32
消费贷A005434617,72981522,8509339,226.69,8.77
消费贷A005232930,72422764,5057366,227.73,6.57
消费贷A005299515,72505578,5057366,227.73,6.57
消费贷A005373203,72640363,5057366,46.54,0.44
消费贷A005417340,72832472,5057366,94.08,0.9
消费贷A005421336,72862248,5057366,92.90,0.88
消费贷A005426451,72899841,5057366,455.32,13.15
消费贷A005453052,73159461,5057366,981.64,34.61
消费贷A005480097,73378982,5057366,857.01,37.91
消费贷A005470946,73295783,2841399,709.4,31.35
消费贷A004443596,71305340,8553374,332.17,6.38
消费贷A004308247,71138269,3321645,115.36,2.21
消费贷A005494085,73510925,2517762,40.68,1.93
消费贷A005325167,72553420,6590273,53.15,0.5
消费贷A005423465,72874909,6590273,815.64,27.55
消费贷A005423465,72874922,6590273,525.22,17.73
消费贷A005476021,73342666,7289673,278.76,6.11
消费贷A007357455,99671584,2194187,17.01,0.12
消费贷A007360300,99775471,2194187,17.01,0.12
消费贷A007363227,99920780,2194187,33.86,0.37
消费贷A007365805,100026032,2194187,25.95,0.39
消费贷A007367943,100138234,2194187,34.44,0.66
消费贷A007368513,100162315,2194187,34.38,0.62
消费贷A007371555,100297469,2194187,34.38,0.62
消费贷A007372708,100357865,2194187,34.38,0.62
消费贷A007374079,100429027,2194187,42.80,0.94
消费贷A007374079,100429031,2194187,42.80,0.94
消费贷A007374709,100458593,2194187,67.15,1.17
消费贷A007376637,100569422,2194187,42.80,0.94
消费贷A007377385,100614692,2194187,42.80,0.94
消费贷A007377385,100614706,2194187,42.80,0.94
消费贷A007377809,100640703,2194187,67.68,2.26
消费贷A007380992,100819892,2194187,51.16,1.32
消费贷A007380992,100819898,2194187,51.16,1.32
消费贷A007381310,100826815,2194187,16.99,0.12
消费贷A007381310,100826848,2194187,16.99,0.12
消费贷A007381898,100854188,2194187,1.18,0.02
消费贷A005168627,72279771,7161671,1236.95,29.77
消费贷A005509932,73671552,11064195,2205.41,71.29
消费贷A005521141,73769817,11496324,1783.28,44.8
消费贷A004366505,71214235,7106368,359.78,6.92
消费贷A005014323,72067850,2572043,18.44,0.44
消费贷A005325183,72555105,2572043,22.87,0.63
